hour,Area_1,Area_2,Area_3
711,1089.3741,1147.9852,1663.0259
712,1124.6289,1168.1725,1642.2888
713,1242.38,1315.7642,1771.6704
714,1259.3023,1365.111,1854.168
715,1232.8612,1347.6153,1806.8333
716,1188.4401,1312.624,1681.509
717,1096.425,1240.3982,1564.7501
718,1001.9421,1163.6864,1429.0573
719,962.8093,1105.3675,1291.5612
720,946.2395,1068.5818,1207.7112
721,942.0089,1052.4319,1163.5321
722,949.765,1045.7028,1145.9506
723,1005.4676,1046.6,1133.7789
724,1101.3607,1063.6471,1136.4837
725,1268.8211,1114.7883,1199.1458
726,1340.3884,1182.5279,1348.8137
727,1274.8144,1163.6864,1440.3274
728,1202.1895,1167.2753,1547.1686
729,1165.1719,1173.1072,1621.5517
730,1132.0324,1169.9669,1699.9921
731,1111.2321,1169.5183,1725.2373
732,1107.0015,1157.4059,1737.409
733,1092.8996,1153.8171,1755.8921
734,1088.669,1146.6394,1749.5808
735,1087.6113,1141.2561,1718.4752
736,1108.7642,1147.088,1683.3122
737,1199.3691,1274.0438,1756.3429
738,1207.8303,1329.671,1796.0139
739,1182.4468,1305.4462,1727.4913
740,1144.0191,1274.0438,1617.0437
741,1078.0925,1233.2205,1516.5138
742,997.7115,1181.6307,1396.1484
743,959.9889,1126.0035,1288.8564
744,951.1752,1036.2821,1206.3587
745,945.1818,1020.1322,1146.8523
746,950.4701,1011.1601,1111.2385
747,965.2771,1010.7115,1090.5014
748,1010.4033,1020.5808,1081.0345
749,1080.9129,1044.8056,1112.591
750,1145.4292,1060.9555,1170.2942
751,1173.2806,1047.0486,1211.7684
752,1155.6531,1067.6846,1313.1999
753,1130.6222,1084.7316,1392.5419
754,1097.8352,1074.4137,1442.5815
755,1072.4518,1068.5818,1459.7121
756,1053.7667,1057.8152,1452.0484
757,1042.4852,1050.6375,1428.1556
758,1035.0816,1042.5626,1401.5581
759,1043.8953,1041.6654,1379.9193
760,1072.0992,1066.7873,1383.5258
761,1167.6398,1220.6595,1497.1291
762,1170.4602,1263.2772,1584.5856
763,1135.9104,1245.7815,1557.0864
764,1093.6047,1213.0332,1502.9896
765,1035.0816,1168.6211,1444.8355
766,977.6163,1126.0035,1356.0266
767,943.0666,1071.722,1265.8652
768,922.2662,1027.7585,1189.2281
769,911.3372,1004.431,1140.0902
770,914.1576,994.5616,1107.6321
771,918.3882,991.87,1089.5998
772,937.0732,993.2158,1087.3458
773,980.0841,1010.7115,1100.4192
774,1022.7425,1021.0294,1113.4926
775,1067.5161,1005.7768,1122.9595
776,1103.8286,1027.3099,1191.0313
777,1108.0591,1050.1889,1253.6935
778,1090.4317,1051.0861,1312.7491
779,1074.2145,1053.3291,1344.3056
780,1054.4718,1050.6375,1372.2556
781,1040.7224,1044.8056,1381.7226
782,1023.8001,1034.4876,1385.329
783,1013.9287,1027.3099,1372.7064
784,1028.7358,1032.6932,1362.7887
785,1126.0391,1149.7796,1460.6137
786,1151.07,1203.1639,1566.5533
787,1156.7108,1220.2109,1556.6356
788,1127.8018,1220.6595,1507.9484
789,1045.3055,1166.8267,1434.0161
790,971.2704,1111.1994,1322.6669
791,942.0089,1053.7777,1218.5305
792,936.7207,1025.0669,1142.795
793,935.3105,1012.5059,1102.2224
794,943.7716,1012.5059,1076.5264
795,979.379,1020.1322,1072.92
796,1075.9772,1049.2917,1083.2885
797,1269.1737,1126.0035,1165.7861
798,1344.9715,1221.5567,1332.1338
799,1265.2956,1193.2945,1440.3274
800,1197.2538,1178.4905,1537.2509
801,1163.7618,1158.3032,1620.1993
802,1132.385,1146.1908,1677.9026
803,1112.6423,1128.6951,1708.5574
804,1094.6623,1115.2369,1723.8848
805,1088.669,1104.9189,1745.9744
806,1079.8553,1092.3579,1755.8921
807,1087.2588,1079.7969,1726.5897
808,1122.1611,1108.0592,1703.1477
809,1245.5529,1289.745,1777.5308
810,1269.1737,1372.7373,1819.9067
811,1238.1494,1368.2512,1752.2857
812,1189.8503,1335.5029,1667.534
813,1091.8419,1255.6509,1556.1848
814,1003.7048,1165.4809,1419.1395
815,965.9822,1093.2552,1286.1515
816,954.7006,1058.7124,1193.2854
817,951.1752,1040.3195,1138.7377
818,961.7516,1038.0765,1111.2385
819,997.7115,1048.8431,1095.0095
820,1102.4184,1082.4886,1112.591
821,1290.6791,1166.3781,1192.3837
822,1361.1888,1265.5202,1357.379
823,1270.9364,1230.5289,1452.4992
824,1185.2672,1204.9583,1548.0702
825,1147.8971,1181.6307,1630.1171
826,1124.2763,1150.2282,1688.7219
827,1115.1101,1126.4521,1749.13
828,1106.2964,1110.7508,1761.3018
829,1101.7133,1107.162,1777.5308
830,1098.5403,1099.5357,1784.7438
831,1106.2964,964.9536,1768.9655
832,1135.2053,956.43,1733.3518
833,1256.4819,1257.8939,1786.0962
834,1270.5839,1316.6614,1883.4704
835,1239.2071,1338.1946,1800.9728
836,1172.5755,1295.5769,1690.0743
837,1070.3365,1252.5106,1560.6928
838,983.2571,1162.7892,1430.4097
839,949.0599,1076.2081,1295.6185
840,935.663,1044.8056,1190.5805
841,933.9003,1032.2446,1141.4426
842,943.4191,1024.1697,1113.0418
843,972.6806,1032.6932,1103.5748
844,1071.0416,1060.5068,1111.2385
845,1245.5529,1139.0131,1199.5966
846,1309.7167,1219.7623,1359.1822
847,1242.0275,1188.3598,1456.1057
848,1172.928,1163.6864,1566.1025
849,1142.6089,1155.1629,1648.1493
850,1129.212,1131.3867,1728.3929
851,1117.9305,1131.3867,1774.3752
852,1122.8662,1117.4799,1797.8171
853,1122.5136,1108.5078,1819.0051
854,1126.3916,1108.9564,1822.1607
855,1135.5579,1103.5731,1795.5631
856,1155.3006,1120.6202,1765.3591
857,1261.4176,1246.2301,1852.8156
858,1271.9941,1320.2503,1886.1753
859,1235.329,1318.9045,1828.0212
860,1177.8637,1270.4549,1707.6558
861,1074.2145,1207.6499,1576.9219
862,982.9045,1129.1437,1427.254
863,943.7716,1053.3291,1302.3806
864,928.9646,1022.3753,1200.0475
865,921.5611,1006.2254,1148.6555
866,923.6764,1000.8421,1117.099
867,949.4124,1005.3282,1104.9272
868,1026.973,1030.4502,1120.2547
869,1173.6331,1097.2926,1194.6378
870,1237.7969,1175.7988,1351.5185
871,1199.3691,1140.8075,1442.5815
872,1166.9347,1130.0409,1547.1686
873,1140.4936,1126.4521,1663.4767
874,1130.6222,1130.0409,1752.7365
875,1120.3983,1120.6202,1812.6938
876,1114.405,1123.3118,1839.2914
877,1107.7066,1122.8632,1853.2664
878,1101.7133,1117.0313,1859.5777
879,1108.7642,1102.6759,1826.6688
880,1142.2563,1124.6576,1779.7849
881,1253.6616,1247.1273,1823.5131
882,1273.0517,1326.9794,1873.1019
883,1238.502,1309.4837,1818.5543
884,1182.0943,1260.5855,1695.9348
885,1077.74,1194.1917,1562.496
886,990.308,1117.4799,1423.1968
887,953.643,1048.3945,1289.758
888,942.0089,1013.8517,1195.0886
889,938.4834,999.0477,1144.1474
890,945.1818,996.3561,1111.2385
891,975.1484,1000.8421,1097.7143
892,1066.1059,1021.0294,1099.9684
893,1235.6816,1082.4886,1180.6628
894,1312.8897,1146.1908,1337.0927
895,1244.1428,1131.3867,1434.9177
896,1181.3892,1124.209,1530.4888
897,1143.314,1136.3214,1613.888
898,1126.7442,1129.5923,1677.0009
899,1110.1744,1118.3771,1711.2623
900,1107.0015,1114.3397,1724.7865
901,1095.3674,1109.405,1741.4663
902,1083.7333,1101.7787,1762.6542
903,1085.8486,1095.0496,1721.6308
904,1098.5403,1104.0217,1672.4929
905,1185.6197,1215.7249,1718.926
906,1204.3048,1286.1561,1793.7599
907,1170.4602,1265.5202,1715.7703
908,1136.263,1222.9026,1624.2566
909,1075.9772,1185.6682,1521.0218
910,1005.8201,1126.0035,1403.3613
911,968.45,1063.1985,1288.8564
912,950.4701,1023.7211,1198.695
913,942.3615,1005.3282,1138.2869
914,947.2971,998.1505,1103.5748
915,958.2261,997.2533,1085.0917
916,996.3013,1010.7115,1086.895
917,1069.9839,1035.8335,1108.5337
918,1121.8085,1055.5722,1154.516
919,1156.0057,1048.3945,1193.7362
920,1151.4226,1073.5164,1292.4628
921,1143.314,1089.6663,1379.4685
922,1115.4626,1079.7969,1442.5815
923,1086.2011,1061.8527,1477.7444
924,1055.882,1051.0861,1475.4904
925,1041.4275,1036.2821,1458.8105
926,1035.0816,1030.0016,1438.975
927,1040.0173,1026.8613,1420.0411
928,1063.638,1044.357,1405.1645
929,1158.4735,1165.4809,1481.8016
930,1187.735,1251.6134,1605.3227
931,1159.1786,1239.0524,1559.3404
932,1124.2763,1212.5846,1504.7928
933,1063.2855,1188.8084,1447.0895
934,1001.5896,1145.7422,1353.7725
935,968.0975,1094.1524,1264.062
936,952.5854,1050.1889,1179.3103
937,948.3548,1032.6932,1125.2135
938,951.8803,1025.0669,1091.8538
939,965.6296,1022.8239,1068.4119
940,995.2437,1037.1793,1068.4119
941,1048.1259,1060.0582,1076.5264
942,1098.8929,1072.1706,1093.6571
943,1117.2254,1052.8805,1107.1813
944,1111.9372,1065.8901,1176.6055
945,1091.8419,1069.0304,1247.3822
946,1069.9839,1050.6375,1309.1427
947,1052.7091,1042.114,1343.8548
948,1034.3765,1034.039,1371.8048
949,1028.3832,1024.6183,1378.5669
950,1023.8001,1020.1322,1394.3451
951,1034.3765,1021.9266,1389.8371
952,1068.2212,1041.6654,1384.4274
953,1169.4025,1169.9669,1461.0645
954,1216.9965,1251.1648,1601.2654
955,1189.4978,1243.0899,1582.7823
956,1135.9104,1208.5471,1532.7428
957,1055.1769,1165.0323,1444.3847
958,978.6739,1099.087,1333.4862
959,949.0599,1047.9459,1230.2515
960,939.8936,1012.5059,1140.541
961,940.9513,1001.2907,1102.6732
962,951.1752,997.7019,1078.7804
963,986.43,1008.0198,1063.9038
964,1087.2588,1034.4876,1085.9934
965,1279.3976,1105.3675,1168.9418
966,1349.2021,1176.2474,1315.0032
967,1274.1094,1154.7143,1419.5903
968,1204.3048,1146.6394,1530.4888
969,1163.0567,950.5981,1645.8953
970,1142.6089,943.4204,1748.2284
971,1130.6222,1118.8258,1800.9728
972,1124.6289,1117.9285,1830.726
973,1117.5779,1116.5827,1853.2664
974,1111.2321,980.2062,1864.5365
975,1119.3407,1095.9468,1841.5454
976,1141.9038,1104.4703,1797.3663
977,1247.6682,1229.1831,1816.751
978,1282.218,1320.2503,1901.9535
979,1245.5529,1304.9976,1783.3913
980,1184.5621,1265.9688,1697.7381
981,1091.8419,1198.2292,1570.6106
982,998.7692,1124.6576,1414.1806
983,963.5143,1053.3291,1278.4878
984,948.3548,1016.992,1178.8595
985,947.2971,1004.431,1133.7789
986,959.6363,996.8047,1097.2635
987,994.8911,1003.5338,1086.4442
988,1094.3097,1022.3753,1095.4603
989,1276.5772,1092.8065,1170.745
990,1342.1512,1166.8267,1336.1911
991,1262.4753,1148.8824,1423.1968
992,1198.3115,1154.7143,1528.2347
993,1160.2363,1155.1629,1617.9453
994,1133.7952,1133.6298,1676.5501
995,1120.0458,1120.6202,1706.7542
996,1108.7642,1107.162,1717.1227
997,1110.527,1090.1149,1718.0244
998,1099.9505,1082.4886,1717.1227
999,1105.2387,1074.4137,1679.255
1000,1126.3916,1091.4607,1640.0348
1001,1223.3424,1211.6874,1694.1316
1002,1256.4819,1322.0447,1769.4163
1003,1227.573,1298.7171,1707.6558
1004,1176.1009,1262.8286,1635.9775
1005,1082.6757,1198.6778,1533.6444
1006,992.0708,1116.5827,1401.1072
1007,958.2261,1051.0861,1282.5451
1008,940.9513,1007.5712,1188.7773
1009,938.836,992.3186,1138.7377
1010,949.0599,984.2437,1104.9272
1011,978.6739,978.8604,1094.5587
1012,1071.0416,994.113,1107.1813
1013,1244.8478,1042.5626,1180.6628
1014,1292.7944,1095.0496,1322.6669
1015,1225.1051,1078.8997,1428.1556
1016,1165.5245,1093.2552,1532.292
1017,1138.7308,1104.9189,1589.0936
1018,1127.8018,1104.0217,1635.0759
1019,1114.7575,1104.0217,1665.28
1020,1111.2321,1095.0496,1661.6735
1021,1101.3607,1096.844,1674.2961
1022,1097.8352,1083.3858,1659.8703
1023,1100.3031,1072.6192,1629.6662
1024,1129.212,1046.6,1612.5356
1025,1233.9189,1241.2955,1686.9187
1026,1277.6348,1377.672,1783.8421
1027,1248.0208,1380.8122,1755.4413
1028,1187.0299,1345.8209,1673.3945
1029,1077.3874,1277.184,1577.8235
1030,988.5453,1188.8084,1434.0161
1031,954.7006,1112.5453,1310.9459
1032,934.9579,1067.236,1228.8991
1033,932.4901,1051.0861,1177.9579
1034,935.663,1050.1889,1147.3031
1035,971.2704,1059.6096,1131.9756
1036,1074.2145,1095.4982,1150.9095
1037,1256.1294,1188.8084,1236.5628
1038,1321.7034,1266.866,1401.5581
1039,1265.6482,1239.0524,1477.7444
1040,1201.1319,1213.9304,1568.3565
1041,1169.7551,1206.3041,1634.1743
1042,1136.9681,1173.1072,1665.28
1043,1120.7509,1151.1255,1690.976
1044,1104.5336,1129.1437,1680.6074
1045,1077.0349,1110.3022,1690.976
1046,1066.811,1095.4982,1663.9276
1047,1089.3741,1095.4982,1636.8792
1048,1118.6356,1137.6672,1631.0187
1049,1245.5529,1326.5308,1690.976
1050,1288.5638,1439.5797,1819.9067
1051,1260.0074,1436.4395,1779.7849
1052,1210.2981,1398.3079,1725.2373
1053,1102.4184,1327.8766,1608.4783
1054,1016.044,1231.4261,1475.0395
1055,971.9755,1145.2936,1360.5346
1056,957.1685,1099.087,1227.0959
1057,948.7073,1079.3483,1177.0563
1058,952.9379,1079.7969,1141.4426
1059,978.6739,1077.1053,1130.1724
1060,1062.2279,1112.0966,1151.3603
1061,1214.8812,1201.818,1226.645
1062,1279.045,1290.6422,1394.3451
1063,1259.6549,1260.5855,1493.5226
1064,1227.2204,1238.6038,1579.6267
1065,1210.2981,1209.893,1641.3872
1066,1178.5688,1173.1072,1669.788
1067,1149.6598,1142.1533,1672.9437
1068,1129.5646,1120.6202,1662.5751
1069,1107.354,1104.9189,1655.813
1070,1103.476,1087.4233,1631.4695
1071,1118.6356,1071.2734,1618.8469
1072,1155.3006,1087.4233,1649.9525
1073,1232.1561,1230.0803,1730.6469
1074,1255.4243,1341.3348,1799.6204
1075,1233.5663,1325.6336,1755.8921
1076,1209.593,1291.988,1687.8203
1077,1139.7885,1251.1648,1608.4783
1078,1065.7533,1183.4252,1483.6049
1079,1031.2036,1113.4425,1370.4524
1080,1013.5762,1061.8527,1260.9064
1081,1008.6405,1038.5251,1205.9079
1082,1013.9287,1029.1044,1169.8434
1083,1036.4918,1026.8613,1154.516
1084,1090.0792,1035.3849,1151.3603
1085,1173.6331,1065.4415,1183.8184
1086,1242.38,1072.6192,1217.6289
1087,1253.6616,1065.8901,1264.5128
1088,1211.3558,1084.7316,1375.4113
1089,1164.1143,1104.9189,1463.3186
1090,1120.7509,1098.6384,1493.9734
1091,1080.5604,1087.4233,1488.5637
1092,1051.6514,1073.9651,1452.95
1093,1030.8511,1054.675,1420.9427
1094,1022.7425,1043.9084,1384.4274
1095,1030.8511,1042.114,1357.379
1096,1061.1702,1083.8344,1356.0266
1097,1164.4668,1227.8372,1486.7605
1098,1203.2472,1324.2877,1624.7074
1099,1180.6841,1308.5865,1603.9703
1100,1143.314,1279.427,1557.988
1101,1086.5537,1244.8843,1502.0879
1102,1024.1526,1187.014,1419.1395
1103,997.7115,1136.3214,1325.8225
1104,981.1418,1090.5635,1243.3249
1105,977.6163,1064.9929,1184.72
1106,983.9621,1051.5347,1148.6555
1107,995.9488,1043.4598,1129.2708
1108,1035.0816,1043.4598,1126.1152
1109,1102.7709,1058.7124,1138.7377
1110,1157.0633,1063.6471,1165.7861
1111,1163.0567,1059.6096,1181.1136
1112,1139.7885,1103.5731,1233.858
1113,1101.7133,1141.7047,1278.4878
1114,1074.9196,1147.5366,1313.6507
1115,1049.5361,1137.6672,1325.3717
1116,1032.2613,1099.087,1317.708
1117,1012.5186,1076.6567,1312.7491
1118,1008.288,1062.3013,1293.3644
1119,1011.1084,1057.3666,1283.4467
1120,1050.5938,1089.2177,1291.1104
1121,1157.4159,1222.0054,1397.9516
1122,1211.7083,1321.1475,1565.6517
1123,1188.4401,1312.1754,1579.1759
1124,1151.4226,1290.6422,1558.4388
1125,1089.3741,1247.5759,1495.3258
1126,1019.217,1201.3694,1411.4758
1127,988.8978,1143.9477,1309.5935
1128,983.6096,1100.4329,1220.3338
1129,985.0198,1080.6942,1171.1958
1130,999.4743,1074.4137,1144.5982
1131,1039.6648,1068.5818,1135.5821
1132,1136.9681,1096.844,1151.8111
1133,1272.3466,1157.4059,1206.8096
1134,1334.3951,1188.3598,1288.4056
1135,1324.1712,1166.3781,1367.2967
1136,1262.1227,1172.6586,1471.8839
1137,1215.2338,1172.6586,1536.3493
1138,1158.4735,1159.2004,1577.3727
1139,1121.456,1134.527,1583.2332
1140,1094.3097,1114.7883,1568.8073
1141,1072.4518,1099.087,1555.2831
1142,1066.4584,1087.4233,1539.0541
1143,1068.5737,1080.6942,1516.9646
1144,1109.1168,1103.1245,1512.0057
1145,1227.573,1240.3982,1595.8557
1146,1295.6148,1392.9246,1769.4163
1147,1275.5195,1392.9246,1748.6792
1148,1227.9255,1362.8679,1709.459
1149,1127.0967,1291.988,1614.7896
1150,1038.9597,1206.3041,1475.0395
1151,1005.8201,1129.5923,1340.2483
1152,997.0064,1079.7969,1247.833
1153,1002.6472,1062.7499,1194.6378
1154,1021.6848,1064.5443,1167.1386
1155,1071.7467,1077.5539,1149.5571
1156,1203.2472,1115.6855,1172.0974
1157,1430.9933,1216.1735,1255.9475
1158,1501.8555,1299.1657,1425.9016
1159,1382.3417,1267.3147,1538.6033
1160,1261.4176,1247.1273,1616.142
1161,1202.5421,1238.6038,1659.4195
1162,1159.5312,1191.5001,1700.4429
1163,1133.7952,1166.3781,1700.8937
1164,1107.354,1143.4991,1693.6808
1165,1090.4317,1126.9007,1684.2139
1166,1083.7333,1103.5731,1665.28
1167,1088.3164,1093.2552,1640.9364
1168,1122.5136,1117.0313,1620.6501
1169,1254.7192,1256.5481,1698.6397
1170,1322.761,1424.7757,1873.1019
1171,1306.1912,1431.0562,1844.701
1172,1262.1227,1391.1302,1779.3341
1173,1154.948,1308.5865,1640.0348
1174,1060.8177,1226.4914,1493.9734
1175,1029.0883,1139.9103,1351.5185
1176,1018.8644,1090.5635,1249.1854
1177,1027.3256,1067.6846,1194.6378
1178,1046.7157,1059.161,1155.8684
1179,1094.6623,1068.5818,1147.7539
1180,1235.6816,1097.2926,1163.0813
1181,1462.3701,1188.3598,1256.3983
1182,1533.9374,1244.4357,1444.3847
1183,1405.2573,1227.8372,1530.9396
1184,1271.289,1204.5097,1615.2404
1185,1202.8946,1189.7057,1640.0348
1186,1156.0057,1160.9948,1683.763
1187,1123.9238,1128.2465,1693.6808
1188,1101.0082,1124.6576,1688.2711
1189,1084.4384,1112.0966,1684.6647
1190,1075.6247,1093.2552,1670.2388
1191,1078.0925,1087.8719,1646.3461
1192,1104.1811,1100.8815,1627.863
1193,1221.9322,1222.0054,1666.1816
1194,1297.3775,1355.2416,1822.1607
1195,1274.4619,1360.6249,1790.1534
1196,1238.1494,1314.4184,1718.0244
1197,1132.7375,1257.8939,1612.9864
1198,1043.8953,1169.9669,1470.9823
1199,1013.9287,1093.2552,1330.7814
1200,1007.2303,1049.7403,1234.7596
1201,1012.8711,1036.2821,1186.9741
1202,1030.8511,1031.796,1157.2208
1203,1083.3808,1039.8709,1131.9756
1204,1213.8236,1068.1332,1159.9257
1205,1440.1596,1152.9199,1243.3249
1206,1504.6759,1214.379,1402.4597
1207,1371.7652,1187.4626,1502.5388
1208,1252.6039,1176.696,1587.7412
1209,1186.3248,1159.649,1652.2066
1210,1142.9614,1146.6394,1679.7058
1211,1112.2897,1130.0409,1703.1477
1212,1095.7199,1122.8632,1703.1477
1213,1090.4317,1113.8911,1709.9098
1214,1083.3808,1105.3675,1695.484
1215,1085.8486,1097.2926,1675.6485
1216,1107.7066,1107.162,1648.1493
1217,1209.2405,1204.9583,1665.7308
1218,1266.3533,1337.7459,1774.826
1219,1251.1937,1336.8487,1734.2534
1220,1204.3048,1289.2964,1668.4356
1221,1101.7133,1225.1456,1576.9219
1222,1016.044,1141.2561,1443.4831
1223,980.7892,1054.2264,1333.937
1224,970.9179,1032.6932,1219.8829
1225,974.4433,1021.9266,1162.6305
1226,987.8402,1014.3003,1140.0902
1227,1028.0307,1018.7864,1125.2135
1228,1149.3073,1045.2542,1137.3853
1229,1356.2531,1112.0966,1221.2354
1230,1420.7694,1167.2753,1362.7887
1231,1315.71,1150.6768,1471.4331
1232,1211.7083,1148.8824,1575.1186
1233,1162.7041,1141.2561,1635.0759
1234,1127.8018,1139.0131,1673.3945
1235,1104.8862,1126.9007,1693.6808
1236,1097.8352,1121.966,1689.6235
1237,1086.5537,1113.4425,1694.1316
1238,1076.6823,1107.6106,1654.4606
1239,1077.74,1095.4982,1640.0348
1240,1086.9062,1096.844,1618.3961
1241,1153.5379,1177.5933,1632.8219
1242,1202.1895,1287.0534,1726.1389
1243,1175.7484,1265.9688,1684.2139
1244,1142.2563,1229.1831,1626.9614
1245,1070.3365,1184.771,1534.9968
1246,1010.0507,1125.5549,1430.4097
1247,976.9112,1061.4041,1318.6096
1248,959.9889,1028.2071,1224.8418
1249,956.8159,1008.0198,1167.5894
1250,963.8669,1000.3935,1132.4264
1251,985.7249,1002.1879,1115.7466
1252,1032.2613,1014.3003,1114.3942
1253,1117.2254,1038.9737,1149.1063
1254,1176.1009,1035.3849,1186.5233
1255,1193.7284,1030.4502,1237.0136
1256,1163.0567,1048.8431,1328.0766
1257,1129.9171,1061.8527,1401.1072
1258,1102.7709,1062.7499,1443.4831
1259,1069.9839,1053.3291,1457.9089
1260,1044.953,1048.3945,1458.3597
1261,1036.8444,1044.357,1425.9016
1262,1033.3189,1039.4223,1399.7548
1263,1031.2036,1034.9363,1379.4685
1264,1060.1126,1046.1514,1370.9032
1265,1139.0834,1131.3867,1439.8766
1266,1173.2806,1230.0803,1569.709
1267,1144.0191,1211.2388,1552.1275
1268,1098.5403,1176.2474,1503.8912
1269,1040.7224,1141.2561,1445.7371
1270,975.501,1098.6384,1363.2395
1271,949.0599,1054.675,1274.8814
1272,928.2595,1019.235,1196.441
1273,926.1442,1000.8421,1139.6394
1274,924.734,985.1409,1114.845
1275,931.4325,981.1034,1104.0256
1276,959.6363,983.3465,1099.9684
1277,1000.5319,1000.8421,1111.2385
1278,1038.6071,998.1505,1101.3208
1279,1073.8619,994.5616,1122.0579
1280,1093.6047,1015.6462,1188.3265
1281,1077.74,1033.5904,1248.2838
1282,1061.8753,1036.2821,1301.479
1283,1054.4718,1039.4223,1324.0193
1284,1042.8377,1034.039,1330.3306
1285,1037.1969,1031.796,1325.3717
1286,1038.2546,1032.2446,1324.4701
1287,1048.1259,1030.4502,1310.0443
1288,1075.9772,1045.2542,1316.3556
1289,1159.1786,1144.3963,1378.5669
1290,1221.5797,1247.5759,1535.4476
1291,1192.3182,1230.5289,1541.3081
1292,1131.3273,1196.4348,1510.2025
1293,1042.1326,1149.7796,1439.4258
1294,962.1042,1092.3579,1346.5596
1295,927.5544,1032.2446,1244.2265
1296,913.1,999.4963,1150.9095
1297,906.049,983.3465,1113.9434
1298,915.2152,974.8229,1095.4603
1299,943.7716,978.4118,1081.9361
1300,1029.4409,995.9074,1098.1651
1301,1187.735,1048.8431,1172.9991
1302,1235.6816,1086.0774,1319.5112
1303,1187.0299,1088.7691,1438.5242
1304,1138.7308,1099.5357,1555.2831
1305,1120.0458,1119.723,1640.9364
1306,1112.2897,1122.8632,1680.1566
1307,1112.6423,1134.0784,1718.0244
1308,1109.4693,1136.77,1722.0816
1309,1115.8152,1134.9756,1722.9832
1310,1115.8152,1129.1437,1722.0816
1311,1119.6932,1115.6855,1715.7703
1312,1135.2053,1132.7326,1737.409
1313,1219.1118,1240.3982,1810.4397
1314,1275.5195,1343.5778,1889.3309
1315,1235.329,1324.2877,1854.168
1316,1171.5178,1270.4549,1759.0478
1317,1062.2279,1197.332,1663.4767
1318,977.6163,1115.6855,1513.3581
1319,934.6054,1038.0765,1369.1
1320,919.7984,1001.7393,1261.808
1321,909.927,980.6548,1201.8507
1322,908.1643,971.6827,1171.6466
1323,928.9646,964.505,1150.0079
1324,992.7759,957.3272,1133.3281
1325,1116.8728,995.0102,1212.2192
1326,1161.999,1038.0765,1350.6169
1327,1140.4936,1038.9737,1458.8105
1328,1132.385,1064.9929,1545.3654
1329,1134.8528,1091.4607,1614.7896
1330,1139.4359,1117.4799,1664.8292
1331,1142.9614,1115.2369,1683.763
1332,1140.4936,1099.9843,1684.6647
1333,1146.8394,1089.6663,1679.7058
1334,1142.2563,1084.7316,1668.4356
1335,1149.3073,1075.7595,1642.7396
