hour,nuclear_north,coal_north,ct_north,wind_north,ccgt_south_1,ccgt_south_2,ct_south,solar_south,coal_east,ccgt_east,ct_east,wind_east
265,1.0,1.0,1.0,0.6083,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5108
266,1.0,1.0,1.0,0.6803,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.549
267,1.0,1.0,1.0,0.8176,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5224
268,1.0,1.0,1.0,0.766,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5353
269,1.0,1.0,1.0,0.784,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5618
270,1.0,1.0,1.0,0.7529,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5835
271,1.0,1.0,1.0,0.7979,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6945
272,1.0,1.0,1.0,0.7145,1.0,1.0,1.0,0.1734,1.0,1.0,1.0,0.6913
273,1.0,1.0,1.0,0.6999,1.0,1.0,1.0,0.3679,1.0,1.0,1.0,0.6998
274,1.0,1.0,1.0,0.7715,1.0,1.0,1.0,0.5345,1.0,1.0,1.0,0.7831
275,1.0,1.0,1.0,0.7625,1.0,1.0,1.0,0.6562,1.0,1.0,1.0,0.8707
276,1.0,1.0,1.0,0.6374,1.0,1.0,1.0,0.5573,1.0,1.0,1.0,0.8632
277,1.0,1.0,1.0,0.7281,1.0,1.0,1.0,0.5728,1.0,1.0,1.0,0.8327
278,1.0,1.0,1.0,0.6236,1.0,1.0,1.0,0.5294,1.0,1.0,1.0,0.8011
279,1.0,1.0,1.0,0.6273,1.0,1.0,1.0,0.3931,1.0,1.0,1.0,0.8186
280,1.0,1.0,1.0,0.6708,1.0,1.0,1.0,0.17,1.0,1.0,1.0,0.8003
281,1.0,1.0,1.0,0.676,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6753
282,1.0,1.0,1.0,0.8327,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7505
283,1.0,1.0,1.0,0.8601,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7944
284,1.0,1.0,1.0,0.8448,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8469
285,1.0,1.0,1.0,0.865,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8935
286,1.0,1.0,1.0,0.8674,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8936
287,1.0,1.0,1.0,0.863,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.896
288,1.0,1.0,1.0,0.8671,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9199
289,1.0,1.0,1.0,0.8416,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8743
290,1.0,1.0,1.0,0.8453,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8527
291,1.0,1.0,1.0,0.8135,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.843
292,1.0,1.0,1.0,0.6832,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8755
293,1.0,1.0,1.0,0.7591,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8458
294,1.0,1.0,1.0,0.7147,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8021
295,1.0,1.0,1.0,0.7198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7693
296,1.0,1.0,1.0,0.6575,1.0,1.0,1.0,0.1276,1.0,1.0,1.0,0.791
297,1.0,1.0,1.0,0.5939,1.0,1.0,1.0,0.3153,1.0,1.0,1.0,0.7799
298,1.0,1.0,1.0,0.5021,1.0,1.0,1.0,0.4658,1.0,1.0,1.0,0.672
299,1.0,1.0,1.0,0.5849,1.0,1.0,1.0,0.5511,1.0,1.0,1.0,0.5633
300,1.0,1.0,1.0,0.6797,1.0,1.0,1.0,0.4884,1.0,1.0,1.0,0.5727
301,1.0,1.0,1.0,0.6774,1.0,1.0,1.0,0.523,1.0,1.0,1.0,0.5845
302,1.0,1.0,1.0,0.6306,1.0,1.0,1.0,0.4078,1.0,1.0,1.0,0.5839
303,1.0,1.0,1.0,0.4824,1.0,1.0,1.0,0.2952,1.0,1.0,1.0,0.5404
304,1.0,1.0,1.0,0.5531,1.0,1.0,1.0,0.1367,1.0,1.0,1.0,0.606
305,1.0,1.0,1.0,0.4933,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6329
306,1.0,1.0,1.0,0.398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6555
307,1.0,1.0,1.0,0.4042,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6796
308,1.0,1.0,1.0,0.3798,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7835
309,1.0,1.0,1.0,0.2682,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7083
310,1.0,1.0,1.0,0.1894,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6706
311,1.0,1.0,1.0,0.216,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6387
312,1.0,1.0,1.0,0.1861,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7295
313,1.0,1.0,1.0,0.2228,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6963
314,1.0,1.0,1.0,0.2391,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6284
315,1.0,1.0,1.0,0.3202,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6155
316,1.0,1.0,1.0,0.2653,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6203
317,1.0,1.0,1.0,0.2884,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7095
318,1.0,1.0,1.0,0.3431,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6751
319,1.0,1.0,1.0,0.3002,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6146
320,1.0,1.0,1.0,0.3958,1.0,1.0,1.0,0.0586,1.0,1.0,1.0,0.533
321,1.0,1.0,1.0,0.2708,1.0,1.0,1.0,0.1677,1.0,1.0,1.0,0.5014
322,1.0,1.0,1.0,0.2229,1.0,1.0,1.0,0.2645,1.0,1.0,1.0,0.7111
323,1.0,1.0,1.0,0.1413,1.0,1.0,1.0,0.2397,1.0,1.0,1.0,0.7322
324,1.0,1.0,1.0,0.1187,1.0,1.0,1.0,0.2565,1.0,1.0,1.0,0.7655
325,1.0,1.0,1.0,0.1197,1.0,1.0,1.0,0.2901,1.0,1.0,1.0,0.7586
326,1.0,1.0,1.0,0.1623,1.0,1.0,1.0,0.2388,1.0,1.0,1.0,0.7608
327,1.0,1.0,1.0,0.162,1.0,1.0,1.0,0.1735,1.0,1.0,1.0,0.8015
328,1.0,1.0,1.0,0.1419,1.0,1.0,1.0,0.0924,1.0,1.0,1.0,0.8247
329,1.0,1.0,1.0,0.0924,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8351
330,1.0,1.0,1.0,0.0668,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8288
331,1.0,1.0,1.0,0.0797,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8029
332,1.0,1.0,1.0,0.1129,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8189
333,1.0,1.0,1.0,0.1049,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8162
334,1.0,1.0,1.0,0.1608,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8994
335,1.0,1.0,1.0,0.1266,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9235
336,1.0,1.0,1.0,0.1186,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8983
337,1.0,1.0,1.0,0.1141,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8458
338,1.0,1.0,1.0,0.19,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.819
339,1.0,1.0,1.0,0.2048,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7471
340,1.0,1.0,1.0,0.1254,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7086
341,1.0,1.0,1.0,0.1755,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6272
342,1.0,1.0,1.0,0.2991,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5959
343,1.0,1.0,1.0,0.2869,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5657
344,1.0,1.0,1.0,0.2326,1.0,1.0,1.0,0.1872,1.0,1.0,1.0,0.5759
345,1.0,1.0,1.0,0.299,1.0,1.0,1.0,0.3979,1.0,1.0,1.0,0.5554
346,1.0,1.0,1.0,0.4661,1.0,1.0,1.0,0.5111,1.0,1.0,1.0,0.4745
347,1.0,1.0,1.0,0.542,1.0,1.0,1.0,0.5516,1.0,1.0,1.0,0.5804
348,1.0,1.0,1.0,0.4009,1.0,1.0,1.0,0.624,1.0,1.0,1.0,0.6115
349,1.0,1.0,1.0,0.4695,1.0,1.0,1.0,0.6662,1.0,1.0,1.0,0.5615
350,1.0,1.0,1.0,0.5066,1.0,1.0,1.0,0.5666,1.0,1.0,1.0,0.482
351,1.0,1.0,1.0,0.4242,1.0,1.0,1.0,0.3978,1.0,1.0,1.0,0.3577
352,1.0,1.0,1.0,0.5394,1.0,1.0,1.0,0.1872,1.0,1.0,1.0,0.248
353,1.0,1.0,1.0,0.5769,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3293
354,1.0,1.0,1.0,0.6822,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4104
355,1.0,1.0,1.0,0.5921,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.364
356,1.0,1.0,1.0,0.6235,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4837
357,1.0,1.0,1.0,0.5447,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5376
358,1.0,1.0,1.0,0.5656,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5536
359,1.0,1.0,1.0,0.6848,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6245
360,1.0,1.0,1.0,0.5641,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6701
361,1.0,1.0,1.0,0.4438,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6768
362,1.0,1.0,1.0,0.5296,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6527
363,1.0,1.0,1.0,0.5283,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6394
364,1.0,1.0,1.0,0.6279,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4977
365,1.0,1.0,1.0,0.5568,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4277
366,1.0,1.0,1.0,0.5603,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5856
367,1.0,1.0,1.0,0.6176,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5109
368,1.0,1.0,1.0,0.6322,1.0,1.0,1.0,0.1317,1.0,1.0,1.0,0.3527
369,1.0,1.0,1.0,0.4757,1.0,1.0,1.0,0.2841,1.0,1.0,1.0,0.4318
370,1.0,1.0,1.0,0.7103,1.0,1.0,1.0,0.5205,1.0,1.0,1.0,0.4548
371,1.0,1.0,1.0,0.7206,1.0,1.0,1.0,0.5603,1.0,1.0,1.0,0.4822
372,1.0,1.0,1.0,0.6114,1.0,1.0,1.0,0.5338,1.0,1.0,1.0,0.4685
373,1.0,1.0,1.0,0.6348,1.0,1.0,1.0,0.4963,1.0,1.0,1.0,0.5485
374,1.0,1.0,1.0,0.6659,1.0,1.0,1.0,0.4073,1.0,1.0,1.0,0.6731
375,1.0,1.0,1.0,0.735,1.0,1.0,1.0,0.3009,1.0,1.0,1.0,0.6262
376,1.0,1.0,1.0,0.7887,1.0,1.0,1.0,0.1331,1.0,1.0,1.0,0.6726
377,1.0,1.0,1.0,0.7696,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.748
378,1.0,1.0,1.0,0.6388,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7008
379,1.0,1.0,1.0,0.6722,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7944
380,1.0,1.0,1.0,0.5312,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8455
381,1.0,1.0,1.0,0.6341,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7707
382,1.0,1.0,1.0,0.5695,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8497
383,1.0,1.0,1.0,0.6218,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7793
384,1.0,1.0,1.0,0.5638,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7275
385,1.0,1.0,1.0,0.52,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7667
386,1.0,1.0,1.0,0.4503,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8201
387,1.0,1.0,1.0,0.5151,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8182
388,1.0,1.0,1.0,0.4612,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7749
389,1.0,1.0,1.0,0.5303,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7514
390,1.0,1.0,1.0,0.4781,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7188
391,1.0,1.0,1.0,0.4594,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7691
392,1.0,1.0,1.0,0.4646,1.0,1.0,1.0,0.1362,1.0,1.0,1.0,0.7355
393,1.0,1.0,1.0,0.4799,1.0,1.0,1.0,0.336,1.0,1.0,1.0,0.6818
394,1.0,1.0,1.0,0.4017,1.0,1.0,1.0,0.4114,1.0,1.0,1.0,0.5549
395,1.0,1.0,1.0,0.4658,1.0,1.0,1.0,0.4729,1.0,1.0,1.0,0.5009
396,1.0,1.0,1.0,0.4441,1.0,1.0,1.0,0.4343,1.0,1.0,1.0,0.4901
397,1.0,1.0,1.0,0.494,1.0,1.0,1.0,0.4837,1.0,1.0,1.0,0.3927
398,1.0,1.0,1.0,0.4936,1.0,1.0,1.0,0.4705,1.0,1.0,1.0,0.262
399,1.0,1.0,1.0,0.5458,1.0,1.0,1.0,0.3943,1.0,1.0,1.0,0.34
400,1.0,1.0,1.0,0.5093,1.0,1.0,1.0,0.1913,1.0,1.0,1.0,0.2698
401,1.0,1.0,1.0,0.4411,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1937
402,1.0,1.0,1.0,0.4807,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3024
403,1.0,1.0,1.0,0.4392,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3739
404,1.0,1.0,1.0,0.5688,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4643
405,1.0,1.0,1.0,0.5733,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.509
406,1.0,1.0,1.0,0.4524,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6206
407,1.0,1.0,1.0,0.4045,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6866
408,1.0,1.0,1.0,0.3272,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6545
409,1.0,1.0,1.0,0.4205,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.561
410,1.0,1.0,1.0,0.4908,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4469
411,1.0,1.0,1.0,0.4865,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4359
412,1.0,1.0,1.0,0.5131,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.346
413,1.0,1.0,1.0,0.5059,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2893
414,1.0,1.0,1.0,0.5811,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2835
415,1.0,1.0,1.0,0.6231,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3984
416,1.0,1.0,1.0,0.6761,1.0,1.0,1.0,0.1935,1.0,1.0,1.0,0.2829
417,1.0,1.0,1.0,0.657,1.0,1.0,1.0,0.4032,1.0,1.0,1.0,0.2903
418,1.0,1.0,1.0,0.6017,1.0,1.0,1.0,0.571,1.0,1.0,1.0,0.213
419,1.0,1.0,1.0,0.6539,1.0,1.0,1.0,0.6791,1.0,1.0,1.0,0.1878
420,1.0,1.0,1.0,0.762,1.0,1.0,1.0,0.7165,1.0,1.0,1.0,0.2503
421,1.0,1.0,1.0,0.8204,1.0,1.0,1.0,0.6791,1.0,1.0,1.0,0.2038
422,1.0,1.0,1.0,0.8839,1.0,1.0,1.0,0.571,1.0,1.0,1.0,0.1953
423,1.0,1.0,1.0,0.8839,1.0,1.0,1.0,0.4032,1.0,1.0,1.0,0.2098
424,1.0,1.0,1.0,0.8365,1.0,1.0,1.0,0.1935,1.0,1.0,1.0,0.2606
425,1.0,1.0,1.0,0.7821,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2305
426,1.0,1.0,1.0,0.8489,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3252
427,1.0,1.0,1.0,0.7361,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2962
428,1.0,1.0,1.0,0.8213,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.338
429,1.0,1.0,1.0,0.7698,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3273
430,1.0,1.0,1.0,0.8638,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3914
431,1.0,1.0,1.0,0.8545,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5695
432,1.0,1.0,1.0,0.878,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5431
433,1.0,1.0,1.0,0.9401,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5399
434,1.0,1.0,1.0,0.9281,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5005
435,1.0,1.0,1.0,0.914,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4489
436,1.0,1.0,1.0,0.8862,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3904
437,1.0,1.0,1.0,0.838,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3916
438,1.0,1.0,1.0,0.8149,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3315
439,1.0,1.0,1.0,0.7767,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2802
440,1.0,1.0,1.0,0.6846,1.0,1.0,1.0,0.1821,1.0,1.0,1.0,0.1166
441,1.0,1.0,1.0,0.664,1.0,1.0,1.0,0.3811,1.0,1.0,1.0,0.1852
442,1.0,1.0,1.0,0.6946,1.0,1.0,1.0,0.5005,1.0,1.0,1.0,0.2966
443,1.0,1.0,1.0,0.6193,1.0,1.0,1.0,0.5347,1.0,1.0,1.0,0.3515
444,1.0,1.0,1.0,0.6031,1.0,1.0,1.0,0.5257,1.0,1.0,1.0,0.2887
445,1.0,1.0,1.0,0.7113,1.0,1.0,1.0,0.4276,1.0,1.0,1.0,0.211
446,1.0,1.0,1.0,0.5941,1.0,1.0,1.0,0.3195,1.0,1.0,1.0,0.1384
447,1.0,1.0,1.0,0.7406,1.0,1.0,1.0,0.205,1.0,1.0,1.0,0.1748
448,1.0,1.0,1.0,0.6867,1.0,1.0,1.0,0.0833,1.0,1.0,1.0,0.2564
449,1.0,1.0,1.0,0.6974,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2736
450,1.0,1.0,1.0,0.7792,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3432
451,1.0,1.0,1.0,0.8558,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3833
452,1.0,1.0,1.0,0.8693,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3245
453,1.0,1.0,1.0,0.8318,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.411
454,1.0,1.0,1.0,0.7824,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.495
455,1.0,1.0,1.0,0.7395,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4091
456,1.0,1.0,1.0,0.8425,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.481
457,1.0,1.0,1.0,0.817,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4682
458,1.0,1.0,1.0,0.8275,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4461
459,1.0,1.0,1.0,0.7611,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4812
460,1.0,1.0,1.0,0.6732,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5127
461,1.0,1.0,1.0,0.6711,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5887
462,1.0,1.0,1.0,0.6414,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5122
463,1.0,1.0,1.0,0.6176,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5605
464,1.0,1.0,1.0,0.4877,1.0,1.0,1.0,0.1503,1.0,1.0,1.0,0.4571
465,1.0,1.0,1.0,0.4824,1.0,1.0,1.0,0.2882,1.0,1.0,1.0,0.4424
466,1.0,1.0,1.0,0.6171,1.0,1.0,1.0,0.3831,1.0,1.0,1.0,0.434
467,1.0,1.0,1.0,0.5419,1.0,1.0,1.0,0.4436,1.0,1.0,1.0,0.52
468,1.0,1.0,1.0,0.6178,1.0,1.0,1.0,0.3728,1.0,1.0,1.0,0.5198
469,1.0,1.0,1.0,0.3223,1.0,1.0,1.0,0.395,1.0,1.0,1.0,0.4958
470,1.0,1.0,1.0,0.2692,1.0,1.0,1.0,0.3535,1.0,1.0,1.0,0.6179
471,1.0,1.0,1.0,0.1633,1.0,1.0,1.0,0.2114,1.0,1.0,1.0,0.5779
472,1.0,1.0,1.0,0.2407,1.0,1.0,1.0,0.1198,1.0,1.0,1.0,0.5345
473,1.0,1.0,1.0,0.3092,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3718
474,1.0,1.0,1.0,0.2426,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3574
475,1.0,1.0,1.0,0.269,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2891
476,1.0,1.0,1.0,0.3669,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2764
477,1.0,1.0,1.0,0.4873,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2991
478,1.0,1.0,1.0,0.4531,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2301
479,1.0,1.0,1.0,0.2784,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1882
480,1.0,1.0,1.0,0.2253,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1214
481,1.0,1.0,1.0,0.2837,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1091
482,1.0,1.0,1.0,0.4599,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0855
483,1.0,1.0,1.0,0.4572,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1751
484,1.0,1.0,1.0,0.4072,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2731
485,1.0,1.0,1.0,0.6175,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3818
486,1.0,1.0,1.0,0.6479,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2844
487,1.0,1.0,1.0,0.5412,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2771
488,1.0,1.0,1.0,0.5304,1.0,1.0,1.0,0.1869,1.0,1.0,1.0,0.2054
489,1.0,1.0,1.0,0.6158,1.0,1.0,1.0,0.4091,1.0,1.0,1.0,0.3386
490,1.0,1.0,1.0,0.6073,1.0,1.0,1.0,0.5758,1.0,1.0,1.0,0.4109
491,1.0,1.0,1.0,0.6692,1.0,1.0,1.0,0.6556,1.0,1.0,1.0,0.3274
492,1.0,1.0,1.0,0.5312,1.0,1.0,1.0,0.6801,1.0,1.0,1.0,0.361
493,1.0,1.0,1.0,0.4067,1.0,1.0,1.0,0.5593,1.0,1.0,1.0,0.2546
494,1.0,1.0,1.0,0.3497,1.0,1.0,1.0,0.5745,1.0,1.0,1.0,0.2513
495,1.0,1.0,1.0,0.3325,1.0,1.0,1.0,0.4008,1.0,1.0,1.0,0.2455
496,1.0,1.0,1.0,0.3645,1.0,1.0,1.0,0.2004,1.0,1.0,1.0,0.3033
497,1.0,1.0,1.0,0.4224,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3863
498,1.0,1.0,1.0,0.6371,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3908
499,1.0,1.0,1.0,0.5722,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.375
500,1.0,1.0,1.0,0.5437,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1639
501,1.0,1.0,1.0,0.4812,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2619
502,1.0,1.0,1.0,0.5764,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2249
503,1.0,1.0,1.0,0.668,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2376
504,1.0,1.0,1.0,0.6282,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4152
505,1.0,1.0,1.0,0.7747,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3204
506,1.0,1.0,1.0,0.7218,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3265
507,1.0,1.0,1.0,0.7839,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3705
508,1.0,1.0,1.0,0.8535,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4666
509,1.0,1.0,1.0,0.7749,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4672
510,1.0,1.0,1.0,0.8029,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5701
511,1.0,1.0,1.0,0.6016,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5316
512,1.0,1.0,1.0,0.6663,1.0,1.0,1.0,0.186,1.0,1.0,1.0,0.5771
513,1.0,1.0,1.0,0.5716,1.0,1.0,1.0,0.3368,1.0,1.0,1.0,0.6094
514,1.0,1.0,1.0,0.6181,1.0,1.0,1.0,0.4418,1.0,1.0,1.0,0.5981
515,1.0,1.0,1.0,0.6759,1.0,1.0,1.0,0.4782,1.0,1.0,1.0,0.6217
516,1.0,1.0,1.0,0.7518,1.0,1.0,1.0,0.566,1.0,1.0,1.0,0.5434
517,1.0,1.0,1.0,0.8006,1.0,1.0,1.0,0.5862,1.0,1.0,1.0,0.5156
518,1.0,1.0,1.0,0.7975,1.0,1.0,1.0,0.4719,1.0,1.0,1.0,0.4033
519,1.0,1.0,1.0,0.7685,1.0,1.0,1.0,0.331,1.0,1.0,1.0,0.369
520,1.0,1.0,1.0,0.7579,1.0,1.0,1.0,0.123,1.0,1.0,1.0,0.469
521,1.0,1.0,1.0,0.6725,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5062
522,1.0,1.0,1.0,0.6519,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5325
523,1.0,1.0,1.0,0.6248,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3929
524,1.0,1.0,1.0,0.5553,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4226
525,1.0,1.0,1.0,0.4036,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4191
526,1.0,1.0,1.0,0.3052,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4674
527,1.0,1.0,1.0,0.1304,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5879
528,1.0,1.0,1.0,0.1251,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5497
529,1.0,1.0,1.0,0.1472,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5203
530,1.0,1.0,1.0,0.0666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5982
531,1.0,1.0,1.0,0.0777,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5432
