hour,NORTH,SOUTH,EAST
914,844.35,872.49,496.74
915,846.57,853.29,493.6
916,873.6,866.92,499.27
917,925.34,917.97,535.8
918,1034.0,991.39,592.74
919,1101.82,1096.73,652.95
920,1143.35,1137.45,674.42
921,1154.25,1156.4,681.68
922,1168.09,1165.62,688.83
923,1171.95,1190.11,693.12
924,1170.65,1176.86,705.28
925,1187.22,1140.3,697.39
926,1184.55,1143.58,687.3
927,1201.86,1125.73,687.68
928,1232.67,1154.22,717.05
929,1291.2,1225.93,749.66
930,1337.1,1278.0,775.05
931,1332.39,1281.74,779.11
932,1291.5,1233.36,737.23
933,1231.32,1185.46,672.07
934,1137.46,1083.04,614.63
935,1046.58,994.02,566.1
936,970.25,931.35,533.58
937,920.54,893.81,498.81
938,905.49,868.08,493.96
939,900.83,871.47,489.67
940,912.98,875.02,499.73
941,968.6,933.24,529.76
942,1068.58,1029.94,574.26
943,1178.32,1119.21,630.26
944,1227.36,1169.05,665.23
945,1242.79,1191.78,688.92
946,1256.03,1204.12,702.1
947,1222.5,1208.8,713.31
948,1226.47,1195.42,698.32
949,1161.29,1176.26,692.03
950,1137.85,1150.85,684.49
951,1157.54,1171.94,702.97
952,1199.75,1186.42,733.47
953,1239.32,1237.53,758.85
954,1274.53,1290.57,785.78
955,1287.98,1290.65,781.61
956,1226.12,1207.16,755.87
957,1181.52,1128.63,693.39
958,1089.7,1046.32,622.77
959,1002.79,958.22,571.76
960,894.85,854.18,486.72
961,851.49,803.62,465.53
962,818.92,763.44,458.47
963,806.63,761.13,460.69
964,816.65,766.27,464.01
965,845.3,789.7,490.39
966,927.33,868.14,544.76
967,1003.08,962.73,586.44
968,1057.7,988.02,619.05
969,1079.69,1038.07,634.37
970,1086.9,1037.54,636.51
971,1096.56,1049.04,644.68
972,1100.09,1033.87,644.36
973,1098.02,1025.46,645.07
974,1084.81,1024.71,642.69
975,1082.12,1016.8,651.29
976,1129.77,1084.83,665.48
977,1177.19,1128.76,689.3
978,1199.04,1162.43,716.56
979,1197.05,1166.63,703.52
980,1152.85,1140.14,680.91
981,1060.22,1080.52,643.04
982,982.37,981.03,588.06
983,909.18,899.85,540.65
984,860.8,829.9,505.75
985,825.66,798.11,472.26
986,791.08,762.2,457.83
987,784.71,745.3,452.76
988,792.91,756.03,463.02
989,830.55,800.98,489.35
990,924.53,878.9,545.42
991,1027.36,977.36,588.57
992,1092.78,1026.76,611.34
993,1130.3,1054.72,637.58
994,1137.67,1048.67,629.2
995,1151.3,1080.24,633.0
996,1159.26,1068.85,625.9
997,1147.1,1079.73,620.07
998,1146.27,1103.41,618.38
999,1165.8,1117.71,630.98
1000,1195.58,1160.23,652.81
1001,1238.04,1168.51,673.58
1002,1273.72,1205.86,694.41
1003,1270.1,1209.52,690.53
1004,1212.71,1167.32,668.63
1005,1138.04,1075.36,646.61
1006,1055.84,987.08,601.84
1007,960.71,876.04,544.53
1008,979.35,894.17,552.14
1009,933.63,831.4,526.77
1010,894.77,822.41,510.35
1011,896.55,823.66,506.99
1012,901.29,829.73,499.88
1013,928.85,878.95,530.87
1014,1008.33,964.11,581.41
1015,1086.42,1054.71,634.51
1016,1132.97,1083.35,674.12
1017,1152.31,1113.87,677.54
1018,1159.53,1102.69,687.5
1019,1180.53,1089.62,701.8
1020,1185.79,1090.34,703.72
1021,1179.0,1079.33,683.68
1022,1184.7,1085.36,696.13
1023,1204.62,1089.11,701.5
1024,1207.62,1149.49,717.6
1025,1259.26,1206.64,749.02
1026,1270.62,1254.22,773.01
1027,1262.98,1247.1,756.12
1028,1210.46,1207.86,726.18
1029,1150.4,1138.55,676.14
1030,1077.76,1055.07,630.16
1031,989.8,973.89,581.68
1032,926.48,898.81,560.32
1033,886.94,836.62,531.68
1034,858.88,815.28,513.14
1035,848.0,803.46,497.68
1036,870.0,820.88,518.8
1037,909.55,864.91,550.53
1038,1010.43,958.77,600.41
1039,1110.89,1030.5,668.45
1040,1143.33,1074.4,706.85
1041,1179.73,1078.98,708.53
1042,1200.39,1096.74,708.57
1043,1212.26,1083.31,714.14
1044,1200.16,1090.87,704.89
1045,1175.86,1062.89,697.64
1046,1168.28,1060.97,704.03
1047,1187.75,1086.91,699.18
1048,1207.99,1124.16,722.58
1049,1271.87,1154.98,767.6
1050,1297.91,1189.7,798.78
1051,1284.82,1160.77,790.94
1052,1231.96,1090.53,750.33
1053,1189.19,1028.09,709.74
1054,1078.3,959.86,645.21
1055,1005.33,887.78,592.84
1056,947.59,847.87,559.59
1057,905.17,808.86,539.61
1058,882.43,787.68,521.88
1059,874.61,769.01,511.88
1060,883.7,777.6,511.05
1061,945.24,807.58,541.33
1062,1032.46,882.42,592.77
1063,1139.62,968.31,640.4
1064,1175.95,1011.55,661.68
1065,1196.82,1077.34,680.62
1066,1191.75,1071.77,678.87
1067,1208.94,1083.42,678.14
1068,1228.36,1066.82,687.52
1069,1213.37,1055.0,680.74
1070,1208.66,1054.06,690.08
1071,1202.81,1079.72,694.49
1072,1233.29,1107.71,715.44
1073,1265.83,1160.13,751.23
1074,1297.14,1198.57,792.13
1075,1290.81,1170.71,797.77
1076,1255.53,1114.74,773.04
1077,1215.19,1042.95,717.61
1078,1111.31,966.9,653.62
1079,1033.54,895.35,603.89
1080,973.78,845.74,578.65
1081,922.78,804.55,557.11
1082,901.95,769.25,541.83
1083,888.93,767.75,538.17
1084,900.17,773.89,548.8
1085,941.27,825.76,577.21
1086,1016.93,926.59,634.75
1087,1088.34,1010.68,691.52
1088,1142.89,1041.63,712.12
1089,1161.69,1065.19,719.26
1090,1164.7,1083.22,719.37
1091,1176.56,1091.9,712.01
1092,1188.27,1086.74,713.29
1093,1179.21,1086.76,706.08
1094,1169.68,1095.81,712.55
1095,1198.65,1103.55,729.95
1096,1255.61,1114.09,761.8
1097,1319.93,1176.17,809.01
1098,1380.22,1209.29,828.55
1099,1384.93,1205.4,806.22
1100,1338.13,1158.01,778.75
1101,1257.64,1061.06,739.76
1102,1163.84,982.96,692.93
1103,1068.27,908.92,636.15
1104,989.74,867.48,584.83
1105,946.22,828.08,557.61
1106,905.03,788.51,545.7
1107,882.99,793.2,545.07
1108,906.79,809.58,559.76
1109,961.47,840.92,593.21
1110,1072.67,918.07,645.85
1111,1162.73,1007.27,694.15
1112,1191.77,1060.85,725.64
1113,1209.51,1077.57,731.49
1114,1220.32,1101.7,749.6
1115,1230.85,1089.42,740.12
1116,1244.57,1077.9,743.67
1117,1224.48,1042.79,737.75
1118,1226.8,1035.16,734.46
1119,1221.9,1070.97,732.28
1120,1261.74,1134.82,734.29
1121,1318.43,1193.63,763.71
1122,1351.35,1228.55,786.34
1123,1334.44,1217.04,790.58
1124,1272.41,1173.39,749.06
1125,1186.66,1079.24,705.52
1126,1116.79,990.78,640.68
1127,1019.93,926.41,590.69
1128,889.05,804.49,504.51
1129,823.86,759.82,493.36
1130,794.14,742.45,480.13
1131,781.64,737.16,458.02
1132,786.0,742.8,461.02
1133,842.29,784.62,481.21
1134,924.85,871.69,526.55
1135,1024.9,975.86,573.69
1136,1067.84,1015.47,594.58
1137,1089.12,1035.82,602.36
1138,1098.07,1065.93,601.61
1139,1108.3,1068.81,616.86
1140,1130.5,1051.79,628.83
1141,1087.78,1045.63,622.54
1142,1061.67,1059.87,624.18
1143,1066.17,1074.66,622.98
1144,1098.81,1104.02,643.67
1145,1161.63,1135.34,677.82
1146,1211.22,1175.8,702.04
1147,1195.9,1183.88,701.43
1148,1159.05,1115.52,675.13
1149,1098.9,1042.07,625.15
1150,1015.29,957.3,586.81
1151,939.89,870.03,536.93
1152,886.6,825.28,518.05
1153,836.8,790.16,495.6
1154,821.4,774.55,494.56
1155,810.69,755.67,494.4
1156,820.55,751.11,501.58
1157,877.69,794.85,522.72
1158,936.31,870.38,569.65
1159,1003.78,973.19,625.0
1160,1031.06,1037.74,651.58
1161,1048.23,1083.1,659.39
1162,1056.62,1080.05,672.09
1163,1048.56,1096.81,678.26
1164,1038.04,1106.64,684.31
1165,1019.78,1103.82,669.07
1166,1055.2,1097.1,676.47
1167,1090.79,1122.27,686.15
1168,1117.03,1151.95,714.7
1169,1164.71,1204.87,754.92
1170,1190.32,1223.14,779.13
1171,1153.95,1220.27,769.12
1172,1105.01,1161.89,749.13
1173,1024.3,1092.44,697.04
1174,946.61,1008.83,646.6
1175,851.83,924.37,587.82
1176,857.03,936.76,582.17
1177,820.24,897.9,545.03
1178,806.1,871.24,533.21
1179,802.48,843.83,530.05
1180,801.94,860.2,539.0
1181,856.57,895.93,574.12
1182,935.41,969.51,633.1
1183,1032.09,1044.91,683.02
1184,1077.86,1093.22,715.24
1185,1083.16,1114.54,729.62
1186,1093.03,1097.06,730.5
1187,1112.56,1104.65,740.58
1188,1124.54,1123.23,740.03
1189,1114.43,1107.7,726.59
1190,1138.53,1107.13,724.2
1191,1165.3,1134.05,742.63
1192,1195.86,1179.04,774.89
1193,1264.05,1249.72,810.85
1194,1339.98,1251.14,838.3
1195,1357.84,1268.58,815.5
1196,1277.83,1223.02,794.54
1197,1182.08,1178.74,751.06
1198,1108.77,1075.59,696.7
1199,1001.41,963.57,619.73
1200,927.12,910.22,584.05
1201,876.79,862.98,553.85
1202,858.94,847.64,543.15
1203,846.66,847.06,532.25
1204,851.34,856.76,537.12
1205,889.29,898.62,568.79
1206,970.6,994.06,619.09
1207,1048.75,1080.24,670.13
1208,1125.41,1119.99,699.21
1209,1152.36,1156.01,723.99
1210,1176.17,1183.47,736.92
1211,1180.16,1208.0,751.97
1212,1177.38,1203.02,750.76
1213,1156.06,1159.71,754.6
1214,1119.45,1156.89,737.54
1215,1113.2,1156.96,760.7
1216,1122.28,1188.39,799.44
1217,1145.15,1233.91,837.79
1218,1173.56,1278.18,872.29
1219,1191.04,1251.74,860.81
1220,1143.88,1179.76,818.22
1221,1093.88,1123.43,758.14
1222,1017.54,1024.85,696.65
1223,943.74,939.94,640.07
1224,880.17,899.53,604.9
1225,844.99,865.8,586.37
1226,832.62,851.79,569.62
1227,817.1,843.33,550.65
1228,835.31,861.49,566.67
1229,886.66,920.68,586.18
1230,969.74,1016.09,638.85
1231,1044.63,1082.91,697.36
1232,1074.2,1120.22,728.06
1233,1099.74,1151.75,728.48
1234,1117.77,1153.58,728.01
1235,1119.79,1186.93,721.45
1236,1122.95,1184.59,726.62
1237,1122.72,1173.03,729.29
1238,1133.43,1187.18,717.94
1239,1167.87,1194.11,733.12
1240,1220.48,1229.2,761.73
1241,1261.72,1298.09,789.99
1242,1333.49,1318.97,798.27
1243,1312.6,1301.84,781.3
1244,1270.51,1256.38,742.5
1245,1189.33,1175.83,709.17
1246,1090.48,1101.77,653.24
1247,976.56,988.65,591.08
1248,917.53,914.37,559.19
1249,856.67,877.82,523.88
1250,845.82,863.75,514.42
1251,850.68,849.66,502.1
1252,853.61,864.4,504.36
1253,902.03,917.0,534.49
1254,983.63,997.76,601.71
1255,1065.4,1078.51,674.24
1256,1121.23,1125.59,693.14
1257,1143.5,1159.93,701.84
1258,1179.36,1154.11,713.27
1259,1183.17,1162.31,730.19
1260,1196.78,1158.8,710.95
1261,1185.49,1153.49,705.23
1262,1195.44,1153.14,701.39
1263,1199.08,1156.53,692.12
1264,1231.65,1207.96,701.59
1265,1286.2,1255.57,731.07
1266,1317.85,1295.56,759.96
1267,1316.37,1259.81,765.07
1268,1267.95,1195.63,736.45
1269,1194.3,1128.14,698.77
1270,1119.85,1045.55,645.3
1271,1040.44,965.14,586.38
1272,972.29,918.03,552.77
1273,926.51,895.04,530.99
1274,894.03,863.34,524.3
1275,880.65,835.02,516.55
1276,884.43,835.62,517.69
1277,947.04,872.78,547.59
1278,1043.57,949.75,606.15
1279,1132.78,1039.16,671.22
1280,1193.47,1101.04,693.18
1281,1184.01,1145.0,701.31
1282,1165.82,1162.96,714.86
1283,1188.08,1203.56,718.16
1284,1188.13,1196.54,714.34
1285,1179.4,1160.81,718.44
1286,1159.99,1174.9,706.42
1287,1170.96,1159.48,731.33
1288,1233.79,1182.25,746.37
1289,1302.46,1246.05,788.98
1290,1349.56,1289.28,815.37
1291,1329.0,1275.59,810.28
1292,1263.77,1203.19,771.94
1293,1152.56,1127.73,729.62
1294,1066.73,1054.03,669.42
1295,987.03,965.87,608.35
1296,847.37,840.36,545.08
1297,800.07,787.87,517.86
1298,769.29,761.2,499.86
1299,751.37,756.38,484.13
1300,763.59,771.01,501.49
1301,784.51,804.69,523.84
1302,872.65,862.43,589.77
1303,963.7,948.85,645.09
1304,1002.84,979.85,671.67
1305,993.34,1011.41,685.04
1306,993.94,1014.2,707.97
1307,1023.93,1014.18,694.97
1308,990.87,1019.66,695.43
1309,981.67,1043.4,685.37
1310,971.22,1054.55,682.57
1311,996.54,1067.51,689.43
1312,1020.94,1103.95,706.1
1313,1079.5,1131.59,739.84
1314,1131.09,1157.57,765.09
1315,1151.96,1114.02,745.92
1316,1101.54,1093.43,716.48
1317,1038.63,1046.0,676.21
1318,942.05,970.69,619.12
1319,878.11,891.3,579.21
1320,820.08,826.81,554.16
1321,776.34,785.75,531.01
1322,758.1,784.09,520.92
1323,735.21,775.5,512.72
1324,749.65,780.86,524.79
1325,801.15,805.01,560.31
1326,886.41,902.43,619.39
1327,949.67,984.54,668.63
1328,990.47,1004.49,693.6
1329,1022.54,1014.81,709.51
1330,1010.5,1010.82,720.53
1331,1009.61,1022.21,724.05
1332,1024.9,1028.12,716.82
1333,1021.59,1014.62,720.26
1334,1029.64,1027.72,708.91
1335,1066.24,1041.16,705.96
1336,1104.34,1087.76,713.52
1337,1165.9,1135.15,737.45
1338,1247.19,1221.77,774.19
1339,1231.62,1202.6,777.61
1340,1165.63,1137.8,741.45
1341,1096.22,1052.67,696.71
1342,1015.38,969.47,641.02
1343,923.09,870.12,577.71
1344,921.95,889.17,600.52
1345,901.13,827.33,578.67
1346,880.09,810.26,564.27
1347,859.76,788.14,549.68
1348,879.66,797.59,554.12
1349,923.36,849.16,577.27
1350,1011.27,964.3,634.51
1351,1109.15,1039.43,693.38
1352,1136.3,1082.86,718.03
1353,1163.13,1096.74,718.81
1354,1200.1,1098.0,743.61
1355,1216.02,1101.72,751.44
1356,1208.28,1116.76,753.93
1357,1187.57,1101.91,741.47
1358,1180.28,1136.1,726.74
1359,1186.93,1154.17,732.49
1360,1214.68,1173.72,750.19
1361,1284.5,1224.64,791.48
1362,1301.86,1257.69,827.78
1363,1303.95,1261.68,826.86
1364,1240.97,1184.05,798.6
1365,1166.9,1092.59,761.62
1366,1061.32,1003.23,703.4
1367,987.71,929.81,650.12
1368,942.62,894.53,614.72
1369,905.54,866.95,570.25
1370,865.3,850.82,553.28
1371,861.57,839.13,539.33
1372,876.1,858.86,547.08
1373,903.64,891.61,569.6
1374,993.29,959.4,630.26
1375,1087.88,1054.14,694.4
1376,1140.02,1085.97,731.96
1377,1164.22,1108.96,758.49
1378,1178.57,1123.63,749.03
1379,1209.34,1140.0,744.23
1380,1224.25,1154.89,768.56
1381,1169.85,1156.33,767.58
1382,1164.64,1159.35,766.92
1383,1173.09,1164.54,772.07
1384,1181.3,1200.17,791.3
1385,1238.81,1247.6,807.73
1386,1303.33,1289.92,827.59
1387,1275.09,1320.53,818.32
1388,1225.24,1264.75,775.27
1389,1134.91,1189.45,720.4
1390,1039.05,1086.75,684.52
1391,969.96,1006.58,623.94
1392,906.95,958.36,589.83
1393,868.02,918.28,561.73
1394,826.88,895.2,550.14
1395,835.87,892.21,538.87
1396,853.3,915.01,553.11
1397,896.07,963.34,583.91
1398,992.39,1055.1,631.35
1399,1063.98,1159.44,686.85
1400,1124.67,1191.65,713.06
1401,1142.4,1202.47,724.59
1402,1150.68,1211.06,735.33
1403,1155.04,1195.92,747.05
1404,1147.33,1206.64,750.37
1405,1146.67,1180.09,744.76
1406,1150.46,1172.76,744.1
1407,1170.78,1180.76,731.26
1408,1204.02,1215.17,758.92
1409,1267.6,1266.49,798.21
1410,1305.56,1310.7,816.2
1411,1328.28,1298.55,811.42
1412,1245.36,1235.53,781.56
1413,1182.82,1146.52,741.15
1414,1106.95,1072.28,686.51
1415,1001.74,957.24,629.88
1416,965.71,903.46,599.79
1417,926.6,855.67,567.18
1418,910.01,839.48,554.11
1419,895.27,814.7,541.71
1420,902.05,822.21,555.02
1421,944.46,866.46,572.13
1422,1040.68,968.17,634.55
1423,1150.12,1062.16,691.21
1424,1196.38,1091.7,726.93
1425,1203.77,1108.93,733.27
1426,1223.66,1134.65,740.1
1427,1244.64,1130.36,746.69
1428,1249.57,1131.71,749.36
1429,1243.45,1123.06,731.92
1430,1235.03,1119.91,736.69
1431,1229.77,1171.38,726.83
1432,1249.26,1199.58,741.71
1433,1280.23,1263.23,761.94
1434,1328.08,1296.61,798.15
1435,1313.7,1294.63,795.62
1436,1248.66,1251.85,765.5
1437,1127.45,1163.74,729.52
1438,1025.04,1072.85,669.81
1439,953.4,972.12,617.48
1440,890.62,906.45,582.68
1441,852.03,874.5,553.2
1442,816.89,846.94,546.89
1443,822.05,811.94,551.95
1444,832.24,843.15,555.12
1445,879.92,879.87,588.61
1446,995.92,966.54,648.15
1447,1105.09,1077.76,707.88
1448,1145.19,1121.45,737.46
1449,1158.43,1142.4,747.34
1450,1164.21,1137.22,721.95
1451,1181.77,1126.77,742.16
1452,1179.16,1127.2,735.29
1453,1161.38,1124.2,725.66
1454,1180.91,1130.84,723.41
1455,1189.11,1137.03,723.37
1456,1254.76,1172.46,746.51
1457,1311.49,1201.49,780.98
1458,1382.74,1255.41,801.94
1459,1371.85,1250.27,796.84
1460,1322.05,1228.28,762.16
1461,1223.43,1151.27,721.91
1462,1114.07,1050.55,655.03
1463,1023.06,962.84,594.36
1464,902.92,843.88,526.88
1465,856.67,808.24,497.57
1466,820.14,788.69,479.91
1467,795.02,767.13,470.83
1468,791.18,762.96,477.35
1469,815.01,808.04,502.73
1470,898.4,906.53,552.51
1471,994.13,991.36,596.09
1472,1035.34,1044.39,628.4
1473,1027.38,1079.22,652.61
1474,1036.42,1093.41,644.17
1475,1045.85,1093.17,639.1
1476,1074.42,1096.23,649.07
1477,1045.53,1101.82,656.76
1478,1041.54,1108.27,640.28
1479,1074.89,1128.11,654.58
1480,1111.92,1153.04,688.21
1481,1171.45,1203.06,713.21
1482,1214.28,1243.46,753.73
1483,1207.82,1231.31,745.63
1484,1165.06,1193.54,715.99
1485,1079.3,1085.55,664.6
1486,1005.19,1001.9,620.61
1487,904.69,916.89,573.86
1488,854.3,852.36,552.25
1489,814.0,818.38,533.2
1490,786.91,790.89,518.22
1491,776.24,777.9,528.44
1492,780.64,807.17,541.45
1493,811.32,860.0,570.85
1494,889.42,951.91,618.32
1495,958.19,1042.21,660.57
1496,1003.85,1082.4,674.94
1497,1010.86,1129.07,679.76
1498,1032.0,1148.41,696.69
1499,1028.4,1146.91,706.07
1500,1023.38,1126.26,699.62
1501,1008.07,1121.85,690.67
1502,1027.77,1119.76,687.57
1503,1043.81,1110.42,699.87
1504,1072.67,1148.04,711.52
1505,1131.41,1197.29,747.03
1506,1142.83,1247.55,775.48
1507,1135.09,1242.55,760.15
1508,1115.48,1179.02,740.17
1509,1047.15,1111.85,689.55
1510,967.38,1018.67,627.73
1511,892.45,927.68,580.23
1512,912.91,936.5,588.51
1513,847.46,903.1,561.82
1514,809.56,876.56,539.1
1515,802.62,878.9,536.8
1516,807.55,908.27,557.26
1517,865.85,945.98,576.79
1518,949.9,1003.63,636.2
1519,1012.94,1108.92,686.62
1520,1040.94,1149.96,737.11
1521,1027.9,1160.6,760.63
1522,1039.95,1164.06,768.2
1523,1052.58,1170.25,762.57
1524,1051.72,1189.88,752.26
1525,1061.39,1180.8,750.32
1526,1081.82,1198.95,737.08
1527,1092.99,1216.72,731.82
1528,1097.21,1245.98,752.85
1529,1162.33,1297.16,789.12
1530,1216.5,1351.73,820.78
1531,1214.18,1351.94,809.05
1532,1178.64,1306.61,782.23
1533,1089.58,1217.6,724.44
1534,1032.74,1123.6,673.05
1535,935.6,1034.36,617.6
1536,889.71,971.41,586.68
1537,829.67,910.43,565.29
1538,800.63,877.94,547.0
1539,807.18,863.66,534.95
1540,816.46,882.02,530.83
1541,869.63,941.87,545.3
1542,960.21,1018.35,599.4
1543,1046.9,1102.63,654.01
1544,1109.42,1143.66,673.13
1545,1128.25,1177.98,680.57
1546,1114.97,1181.73,702.22
1547,1115.95,1187.12,717.74
1548,1125.29,1167.27,707.29
1549,1121.14,1164.28,697.76
1550,1100.63,1162.95,702.52
1551,1103.28,1165.89,704.87
1552,1129.28,1197.19,719.2
1553,1179.47,1272.23,751.27
1554,1203.49,1302.35,790.54
1555,1187.48,1279.29,796.31
1556,1129.27,1244.67,755.38
1557,1072.07,1167.44,712.08
1558,1002.12,1086.28,657.2
1559,918.28,999.86,594.9
1560,861.71,944.53,560.18
1561,823.21,894.71,525.3
1562,795.73,880.69,520.39
1563,776.01,880.9,524.03
1564,779.54,903.19,528.54
1565,816.98,936.16,552.26
1566,888.76,1044.86,615.85
1567,976.15,1133.4,681.81
1568,1030.87,1168.76,700.45
1569,1033.78,1188.9,713.29
1570,1048.93,1211.69,719.94
1571,1060.55,1229.96,720.36
1572,1069.66,1224.7,724.26
1573,1063.1,1223.54,711.54
1574,1046.97,1223.69,707.45
1575,1044.31,1225.46,714.25
1576,1080.21,1248.93,722.27
1577,1151.26,1312.8,738.14
1578,1162.77,1357.2,776.01
1579,1163.88,1322.6,764.08
1580,1135.69,1278.09,752.76
1581,1065.03,1189.41,722.92
1582,992.57,1117.81,662.75
1583,903.47,1005.74,624.31
1584,851.32,948.31,595.15
1585,795.57,894.43,561.0
1586,754.73,861.54,529.46
1587,758.24,845.96,527.11
1588,761.92,876.93,534.37
1589,801.19,924.73,565.42
1590,869.6,1007.51,620.13
1591,936.22,1075.26,667.18
1592,979.28,1097.96,691.8
1593,995.29,1115.26,712.33
1594,1016.71,1120.33,716.5
1595,1038.79,1131.49,720.7
1596,1048.58,1102.22,707.91
1597,1046.59,1095.23,703.08
1598,1072.52,1114.64,694.49
1599,1071.41,1152.66,710.82
1600,1105.39,1160.31,725.77
1601,1177.7,1206.06,758.31
1602,1242.1,1239.94,808.12
1603,1211.57,1236.54,798.58
1604,1157.03,1168.57,760.27
1605,1104.49,1123.01,717.63
1606,1026.51,1039.45,647.89
1607,943.26,953.09,603.46
1608,885.7,921.4,576.91
1609,839.33,877.63,552.27
1610,821.61,860.62,516.27
1611,809.01,842.45,508.79
1612,820.18,840.54,508.39
1613,865.02,880.09,544.18
1614,944.47,997.41,607.5
1615,1038.36,1097.73,666.56
1616,1121.02,1148.04,684.68
1617,1118.44,1157.68,712.27
1618,1133.99,1183.29,717.3
1619,1134.52,1175.65,740.56
1620,1142.93,1154.45,742.51
1621,1132.63,1137.84,739.3
1622,1143.01,1168.59,734.62
1623,1169.74,1208.61,753.68
1624,1204.88,1236.56,779.85
1625,1276.46,1284.01,828.6
1626,1283.86,1304.11,857.89
1627,1296.55,1296.08,848.03
1628,1244.12,1243.93,814.89
1629,1178.01,1177.5,773.73
1630,1069.14,1098.79,719.59
1631,968.46,1003.95,657.71
1632,848.21,888.55,563.41
1633,806.15,837.99,539.7
1634,787.64,822.02,515.9
1635,786.67,806.23,508.47
1636,779.66,821.71,513.73
1637,830.05,868.85,531.05
1638,912.41,956.26,586.41
1639,992.21,1052.78,655.52
1640,1014.9,1075.47,679.04
1641,1041.8,1083.15,697.61
1642,1021.53,1091.11,722.13
1643,1041.23,1083.34,733.88
1644,1023.25,1079.86,726.03
1645,1016.0,1066.64,718.81
1646,1016.28,1086.43,720.57
1647,1042.84,1100.23,737.06
1648,1071.56,1147.45,765.74
1649,1113.2,1205.89,773.77
1650,1147.33,1241.11,791.57
1651,1157.21,1233.01,782.61
1652,1114.94,1190.25,738.46
1653,1039.51,1130.35,660.67
1654,956.58,1040.12,604.64
1655,859.93,933.31,554.56
1656,814.12,864.15,520.84
1657,758.65,819.84,490.16
1658,747.94,776.94,478.93
1659,740.59,786.51,475.68
1660,773.84,804.22,480.08
1661,803.84,840.94,515.03
1662,883.75,913.76,567.52
1663,985.91,1011.82,613.11
1664,1041.16,1040.97,630.72
1665,1052.17,1050.45,642.97
1666,1064.66,1053.25,659.7
1667,1074.26,1068.17,660.22
1668,1077.12,1079.49,666.27
1669,1057.1,1087.42,661.49
1670,1055.6,1102.84,678.45
1671,1045.22,1114.21,688.17
1672,1077.89,1161.19,701.89
1673,1135.07,1205.58,741.26
1674,1172.71,1221.58,774.51
1675,1140.35,1202.76,763.63
1676,1105.57,1141.0,719.96
1677,1040.53,1062.3,678.64
1678,951.69,970.41,626.33
1679,869.32,886.17,563.09
1680,863.96,910.65,573.74
1681,812.88,887.23,541.85
1682,788.62,847.27,518.67
1683,792.43,824.58,510.55
1684,798.02,829.76,526.67
1685,848.48,885.08,563.19
1686,928.56,973.78,626.75
1687,1017.94,1055.52,685.71
1688,1060.15,1112.98,719.01
1689,1094.74,1151.73,733.67
1690,1099.29,1164.77,730.61
1691,1089.86,1166.12,729.62
1692,1073.37,1172.5,724.58
1693,1059.02,1159.96,730.44
1694,1045.51,1158.65,739.79
1695,1065.33,1164.68,736.89
1696,1093.22,1214.74,758.59
1697,1183.23,1277.27,790.14
1698,1201.18,1341.34,816.96
1699,1197.23,1352.0,804.88
1700,1131.78,1299.89,783.45
1701,1056.42,1209.16,733.2
1702,979.35,1128.83,677.8
1703,873.06,1038.58,622.13
1704,827.41,1010.66,579.8
1705,809.69,962.38,552.31
1706,786.44,942.79,545.04
1707,780.76,930.87,546.95
