hour,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4,320_PV_1,314_PV_1,314_PV_2,313_PV_1,314_PV_3,314_PV_4,313_PV_2,310_PV_1,324_PV_1,312_PV_1,310_PV_2,324_PV_2,324_PV_3,113_PV_1,319_PV_1,215_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,212_CSP_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
35,0.056,0.056,0.056,0.056,0.056,0.056,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.782,0.782,0.782,0.782,0.68992,0.68798,0.6531,0.70137,0.72708,0.6531,0.71919,0.67505,0.66197,0.72051,0.67829,0.67442,0.68235,0.72863,0.72635,0.69864,0.72656,0.69884,0.72727,0.6791,0.0,0.70037,0.72519,0.73643,0.78374,0.69069,0.67195,0.66667,0.65769,0.63761,0.64478,0.64198,0.67868,0.69423,0.66517,0.71154,0.64126,0.69479,0.70144,0.71429,0.71852,0.67491,0.71324,0.65926,0.7234,0.67742,0.64948,0.69149,0.69231,0.69231,0.65979,0.68085,0.62712,0.66964,0.63107,0.68889,0.62879,0.0,0.97197,0.03754,0.99552
36,0.056,0.056,0.056,0.056,0.056,0.056,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.672,0.672,0.672,0.672,0.67636,0.67636,0.64147,0.69821,0.69687,0.64147,0.71811,0.67698,0.6499,0.72051,0.67829,0.66279,0.67059,0.71368,0.70085,0.68345,0.71484,0.67954,0.71542,0.66418,0.0,0.68914,0.71374,0.72093,0.75447,0.66216,0.6442,0.63913,0.66086,0.62232,0.62985,0.64198,0.65517,0.67551,0.64264,0.69391,0.62631,0.67791,0.67986,0.69231,0.7,0.65371,0.70221,0.64074,0.70922,0.65591,0.61856,0.68085,0.67033,0.68132,0.62887,0.67021,0.61864,0.66071,0.65049,0.68889,0.62879,0.0,0.94193,0.09398,0.98416
37,0.056,0.056,0.056,0.056,0.056,0.056,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.612,0.612,0.612,0.612,0.65116,0.65116,0.62597,0.64984,0.64941,0.62597,0.66774,0.65377,0.6338,0.67269,0.65698,0.62791,0.63529,0.68803,0.68491,0.64908,0.6875,0.65251,0.68775,0.63806,0.0,0.66292,0.68702,0.6938,0.66016,0.58559,0.57483,0.56932,0.58003,0.5581,0.56119,0.56173,0.59091,0.60686,0.57808,0.6234,0.55904,0.60583,0.60432,0.61538,0.62222,0.58304,0.62132,0.57037,0.62766,0.56989,0.54639,0.59574,0.59341,0.59341,0.5567,0.58511,0.55932,0.59821,0.58252,0.62222,0.54545,0.0,0.89513,0.09776,0.97996
38,0.056,0.056,0.056,0.056,0.056,0.056,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.594,0.594,0.594,0.594,0.57752,0.57752,0.58915,0.55415,0.55124,0.58721,0.57128,0.59961,0.59557,0.57917,0.60853,0.56202,0.56863,0.60791,0.62752,0.57554,0.61328,0.60618,0.61265,0.59328,0.0,0.59176,0.61069,0.62403,0.49106,0.44595,0.44202,0.43756,0.45008,0.43425,0.42239,0.43827,0.44357,0.46958,0.42943,0.48077,0.42451,0.45706,0.46043,0.4652,0.47037,0.4417,0.47426,0.43333,0.47872,0.43011,0.41237,0.45745,0.45055,0.45055,0.41237,0.44681,0.4322,0.46429,0.4466,0.46667,0.39394,0.0,0.91353,0.05785,0.96272
39,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.594,0.594,0.594,0.594,0.41667,0.40698,0.43023,0.32702,0.34951,0.43023,0.34727,0.41586,0.41046,0.356,0.42248,0.41473,0.41961,0.34188,0.40489,0.33253,0.39062,0.37452,0.3913,0.38433,0.0,0.37828,0.38931,0.39922,0.20976,0.21021,0.22299,0.22124,0.23455,0.2156,0.21343,0.22377,0.22727,0.23869,0.20871,0.24519,0.22571,0.24387,0.22662,0.23077,0.23333,0.20848,0.23162,0.20741,0.2234,0.2043,0.19588,0.21277,0.20879,0.21978,0.18557,0.21277,0.21186,0.22321,0.21359,0.22222,0.15909,0.0,0.9154,0.11677,0.97463
40,0.066,0.066,0.066,0.066,0.066,0.066,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.622,0.622,0.622,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00405,0.93568,0.25927,0.99832
41,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.648,0.648,0.648,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00944,0.94469,0.10508,0.99846
42,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.638,0.638,0.638,0.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16723,0.96609,0.05608,0.99818
43,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.694,0.694,0.694,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706,0.97597,0.0,0.99678
44,0.084,0.084,0.084,0.084,0.084,0.084,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.656,0.656,0.656,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08901,0.9358,0.00342,0.99776
45,0.094,0.094,0.094,0.094,0.094,0.094,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.582,0.582,0.582,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743,0.93755,0.20685,0.97645
46,0.094,0.094,0.094,0.094,0.094,0.094,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.806,0.806,0.806,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24073,0.98423,0.39339,0.96664
47,0.094,0.094,0.094,0.094,0.094,0.094,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.398,0.398,0.398,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34862,0.98849,0.40496,0.93427
48,0.076,0.076,0.076,0.076,0.076,0.076,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.46,0.46,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18004,0.9751,0.50649,0.92263
49,0.066,0.066,0.066,0.066,0.066,0.066,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55833,0.98674,0.66553,0.96496
50,0.056,0.056,0.056,0.056,0.056,0.056,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.426,0.426,0.426,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66352,0.9776,0.92243,0.96272
51,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.244,0.244,0.244,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89278,0.9532,0.94699,0.94716
52,0.066,0.066,0.066,0.066,0.066,0.066,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.222,0.222,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53945,0.96158,0.82231,0.95375
53,0.066,0.066,0.066,0.066,0.066,0.066,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.366,0.366,0.366,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73432,0.94431,0.77769,0.94996
54,0.066,0.066,0.066,0.066,0.066,0.066,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.876,0.876,0.876,0.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,0.90327,0.91641,0.93371
55,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.888,0.888,0.888,0.888,0.45736,0.45349,0.4438,0.32177,0.34628,0.44186,0.32797,0.36364,0.38632,0.27311,0.36434,0.35271,0.35686,0.52991,0.48937,0.4948,0.58594,0.57143,0.58498,0.55597,0.0,0.55805,0.57634,0.55814,0.23902,0.2012,0.12587,0.12684,0.14739,0.12232,0.12687,0.13735,0.13636,0.14821,0.12613,0.15064,0.142,0.15184,0.14748,0.15018,0.15185,0.15194,0.15809,0.14815,0.15603,0.17204,0.16495,0.17021,0.17582,0.16484,0.15464,0.15957,0.15254,0.16071,0.15534,0.15556,0.17424,0.71949,0.83982,0.93353,0.97323
56,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.856,0.856,0.856,0.856,0.59302,0.59109,0.62209,0.50263,0.54369,0.62209,0.51554,0.59574,0.62978,0.5186,0.5969,0.58721,0.59412,0.67201,0.64453,0.63789,0.71875,0.69498,0.71937,0.6791,0.697,0.68914,0.71374,0.67829,0.46667,0.41592,0.35877,0.35693,0.35658,0.33639,0.32985,0.34259,0.35423,0.36037,0.34384,0.36859,0.35127,0.37883,0.3705,0.37729,0.38148,0.36042,0.37868,0.36296,0.38298,0.3871,0.37113,0.38298,0.3956,0.37363,0.37113,0.37234,0.33051,0.35714,0.34951,0.35556,0.37121,0.78422,0.70492,0.85148,0.9672
57,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.578,0.578,0.578,0.578,0.66667,0.66473,0.68798,0.63722,0.65588,0.68798,0.6538,0.67118,0.69618,0.65462,0.68023,0.64922,0.6549,0.7062,0.71785,0.66427,0.73828,0.72587,0.73518,0.70896,1.0,0.70787,0.73282,0.68217,0.61138,0.55706,0.53518,0.53196,0.5103,0.49694,0.4791,0.49383,0.52665,0.53666,0.51502,0.55128,0.50822,0.55061,0.55396,0.5641,0.57037,0.53004,0.53676,0.52222,0.5461,0.53763,0.51546,0.54255,0.54945,0.53846,0.51546,0.52128,0.47458,0.50893,0.51456,0.53333,0.5303,0.55968,0.68953,0.75525,0.96748
58,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.228,0.228,0.228,0.228,0.67054,0.67054,0.67442,0.68244,0.70011,0.67442,0.70418,0.67892,0.68209,0.70138,0.68023,0.6376,0.64314,0.68376,0.72582,0.66747,0.74609,0.72587,0.74704,0.70896,1.0,0.7191,0.74427,0.71318,0.72195,0.62012,0.64321,0.63913,0.62599,0.57187,0.5791,0.60957,0.62069,0.63651,0.60811,0.65385,0.60389,0.65491,0.65468,0.67033,0.67407,0.63251,0.63603,0.62222,0.64539,0.6129,0.58763,0.64894,0.62637,0.64835,0.58763,0.6383,0.57627,0.61607,0.61165,0.62222,0.62879,0.4383,0.77575,0.67037,0.90708
59,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.238,0.238,0.238,0.238,0.65891,0.65891,0.69574,0.66562,0.71413,0.69574,0.68382,0.64023,0.70221,0.68332,0.64341,0.65504,0.66275,0.64957,0.73486,0.64988,0.73828,0.71815,0.73913,0.70149,0.633,0.71161,0.73282,0.72093,0.76911,0.66517,0.67493,0.66962,0.67512,0.60703,0.62836,0.65586,0.64107,0.67863,0.62613,0.69551,0.64275,0.69632,0.69424,0.70696,0.71111,0.66784,0.68015,0.65926,0.69149,0.65591,0.62887,0.68085,0.67033,0.68132,0.63918,0.67021,0.59322,0.63393,0.67961,0.64444,0.65909,0.77343,0.85121,0.67037,0.97926
60,0.066,0.066,0.066,0.066,0.066,0.066,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.612,0.612,0.612,0.612,0.62209,0.62209,0.67054,0.64774,0.70011,0.67054,0.66559,0.62476,0.67807,0.66631,0.62791,0.63178,0.63922,0.64423,0.72848,0.63389,0.71875,0.69884,0.71937,0.6791,1.0,0.69288,0.71756,0.69767,0.73333,0.65766,0.64123,0.63618,0.66403,0.62538,0.62687,0.64506,0.63323,0.66147,0.61862,0.67949,0.63976,0.69325,0.67266,0.68498,0.69259,0.64664,0.68015,0.65556,0.68794,0.64516,0.61856,0.67021,0.67033,0.67033,0.62887,0.65957,0.61017,0.65179,0.6699,0.66667,0.63636,0.39649,0.71168,0.70649,0.73357
61,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.638,0.638,0.638,0.638,0.60853,0.60853,0.63178,0.61094,0.65588,0.63178,0.62808,0.61315,0.63984,0.63124,0.61434,0.59884,0.60588,0.65705,0.70351,0.61551,0.68359,0.66023,0.68379,0.64552,1.0,0.65918,0.68321,0.67442,0.6439,0.58258,0.57284,0.56735,0.59588,0.56269,0.56418,0.5787,0.59091,0.58814,0.57658,0.60417,0.5725,0.62117,0.60072,0.61172,0.61852,0.57951,0.61397,0.58519,0.62057,0.56989,0.54639,0.60638,0.59341,0.6044,0.5567,0.59574,0.55085,0.58929,0.56311,0.6,0.55303,0.58058,0.72056,0.81311,0.70091
62,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.578,0.578,0.578,0.578,0.58915,0.58915,0.59884,0.54784,0.56958,0.59884,0.56592,0.59574,0.60563,0.57279,0.60078,0.57558,0.58235,0.60577,0.61796,0.56275,0.61328,0.58687,0.61265,0.57463,1.0,0.59176,0.61069,0.62016,0.48943,0.42793,0.44995,0.44641,0.45166,0.42813,0.42239,0.43827,0.44514,0.45866,0.43243,0.47115,0.43199,0.46626,0.45683,0.4652,0.47037,0.43816,0.47059,0.44074,0.47518,0.41935,0.40206,0.45745,0.42857,0.45055,0.40206,0.44681,0.42373,0.45536,0.42718,0.46667,0.40152,0.559,0.67025,0.69126,0.67526
63,0.066,0.066,0.066,0.066,0.066,0.066,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.65,0.65,0.65,0.65,0.42054,0.41667,0.44186,0.33333,0.35707,0.44186,0.35477,0.42553,0.44869,0.36663,0.43411,0.41473,0.41765,0.34402,0.40808,0.33413,0.40234,0.37838,0.40316,0.38806,0.49,0.38577,0.39695,0.39535,0.20976,0.21471,0.23092,0.22812,0.2393,0.21713,0.21791,0.22994,0.23197,0.21997,0.21471,0.22596,0.20777,0.24847,0.22662,0.23077,0.23333,0.20848,0.23162,0.21111,0.2234,0.2043,0.19588,0.21277,0.21978,0.23077,0.19588,0.21277,0.21186,0.22321,0.2233,0.22222,0.15909,0.4909,0.5819,0.61889,0.689
64,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.246,0.246,0.246,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49292,0.65912,0.63471,0.24877
65,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.512,0.512,0.512,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5327,0.1095,0.38949,0.01528
66,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.532,0.532,0.532,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65071,0.15492,0.33837,0.04219
67,0.066,0.066,0.066,0.066,0.066,0.066,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.474,0.474,0.474,0.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62374,0.33137,0.34782,0.13581
68,0.076,0.076,0.076,0.076,0.076,0.076,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.514,0.514,0.514,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004,0.50106,0.35797,0.5459
69,0.084,0.084,0.084,0.084,0.084,0.084,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.53,0.53,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76736,0.6426,0.39008,0.56706
70,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.902,0.902,0.902,0.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81052,0.62245,0.37214,0.49713
71,0.076,0.076,0.076,0.076,0.076,0.076,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.326,0.326,0.326,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53742,0.27493,0.42149,0.58038
