hour,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,Node_214,Node_215,Node_216,Node_217,Node_218,Node_219,Node_220,Node_221,Node_222,Node_223,Node_224,Node_301,Node_302,Node_303,Node_304,Node_305,Node_306,Node_307,Node_308,Node_309,Node_310,Node_311,Node_312,Node_313,Node_314,Node_315,Node_316,Node_317,Node_318,Node_319,Node_320,Node_321,Node_322,Node_323,Node_324,Node_325
38,41.6556,37.4129,69.426,28.5418,27.3847,52.4552,48.2125,65.9547,67.4975,75.2115,0.0,0.0,102.2105,74.8258,122.2669,38.57,0.0,128.4381,69.8117,49.3696,0.0,0.0,0.0,0.0,43.6896,39.2397,72.816,29.9355,28.7219,55.0165,50.5667,69.1752,70.7933,78.884,0.0,0.0,107.2013,78.4795,128.2371,40.4533,0.0,134.7096,73.2205,51.7803,0.0,0.0,0.0,0.0,67.5641,60.6825,112.6068,46.2939,44.4171,85.0807,78.1991,106.9764,109.4788,121.9907,0.0,0.0,165.7822,121.3651,198.313,62.5593,0.0,208.3225,113.2324,80.0759,0.0,0.0,0.0,0.0,0.0
39,41.7358,37.4849,69.5596,28.5967,27.4374,52.5562,48.3053,66.0816,67.6274,75.3563,0.0,0.0,102.4072,74.9698,122.5022,38.6442,0.0,128.6853,69.9461,49.4646,0.0,0.0,0.0,0.0,43.4686,39.0412,72.4477,29.784,28.5766,54.7382,50.3109,68.8253,70.4352,78.485,0.0,0.0,106.6591,78.0825,127.5884,40.2487,0.0,134.0282,72.8501,51.5183,0.0,0.0,0.0,0.0,66.1462,59.409,110.2436,45.3224,43.485,83.2952,76.5581,104.7314,107.1813,119.4306,0.0,0.0,162.3031,118.8181,194.1512,61.2464,0.0,203.9506,110.8561,78.3954,0.0,0.0,0.0,0.0,0.0
40,44.0737,39.5847,73.4562,30.1987,28.9744,55.5002,51.0113,69.7834,71.4158,79.5776,0.0,0.0,108.1439,79.1695,129.3645,40.809,0.0,135.894,73.8643,52.2355,0.0,0.0,0.0,0.0,46.0696,41.3773,76.7826,31.5662,30.2865,58.0135,53.3213,72.9435,74.6498,83.1812,0.0,0.0,113.0411,82.7546,135.2227,42.657,0.0,142.0479,77.2092,54.601,0.0,0.0,0.0,0.0,65.7532,59.0562,109.5887,45.0531,43.2267,82.8004,76.1033,104.1093,106.5446,118.7211,0.0,0.0,161.339,118.1123,192.9979,60.8826,0.0,202.7392,110.1976,77.9298,0.0,0.0,0.0,0.0,0.0
41,47.948,43.0644,79.9134,32.8533,31.5214,60.379,55.4954,75.9177,77.6936,86.5729,0.0,0.0,117.6503,86.1289,140.7364,44.3963,0.0,147.8398,80.3574,56.8273,0.0,0.0,0.0,0.0,52.5465,47.1946,87.5775,36.0041,34.5445,66.1697,60.8177,83.1986,85.1448,94.8756,0.0,0.0,128.9336,94.3891,154.2337,48.6542,0.0,162.0184,88.0641,62.2773,0.0,0.0,0.0,0.0,71.5957,64.3035,119.3262,49.0563,47.0675,90.1575,82.8654,113.3599,116.0115,129.27,0.0,0.0,175.6746,128.6071,210.1466,66.2923,0.0,220.7534,119.9891,84.8542,0.0,0.0,0.0,0.0,0.0
42,47.6007,42.7525,79.3345,32.6153,31.293,59.9416,55.0934,75.3678,77.1308,85.9457,0.0,0.0,116.798,85.5049,139.7168,44.0747,0.0,146.7688,79.7752,56.4156,0.0,0.0,0.0,0.0,53.1415,47.7289,88.5692,36.4118,34.9356,66.9189,61.5064,84.1407,86.1089,95.9499,0.0,0.0,130.3935,95.4579,155.9802,49.2051,0.0,163.853,89.0612,62.9825,0.0,0.0,0.0,0.0,70.5195,63.3369,117.5324,48.3189,46.36,88.8023,81.6197,111.6558,114.2676,127.3268,0.0,0.0,173.0339,126.6738,206.9877,65.2958,0.0,217.435,118.1854,83.5786,0.0,0.0,0.0,0.0,0.0
43,46.3449,41.6246,77.2415,31.7548,30.4675,58.3602,53.6399,73.3794,75.0959,83.6783,0.0,0.0,113.7166,83.2491,136.0308,42.9119,0.0,142.8967,77.6706,54.9273,0.0,0.0,0.0,0.0,52.9545,47.561,88.2575,36.2836,34.8127,66.6835,61.2899,83.8446,85.8059,95.6123,0.0,0.0,129.9347,95.122,155.4313,49.032,0.0,163.2764,88.7478,62.7609,0.0,0.0,0.0,0.0,67.2907,60.437,112.1512,46.1066,44.2374,84.7365,77.8828,106.5437,109.0359,121.4972,0.0,0.0,165.1115,120.8741,197.5108,62.3062,0.0,207.4798,112.7743,79.752,0.0,0.0,0.0,0.0,0.0
44,44.568,40.0287,74.2801,30.5374,29.2994,56.1227,51.5834,70.5661,72.2167,80.4701,0.0,0.0,109.3568,80.0574,130.8154,41.2667,0.0,137.4181,74.6927,52.8214,0.0,0.0,0.0,0.0,51.4925,46.2479,85.8209,35.2819,33.8516,64.8424,59.5978,81.5298,83.437,92.9726,0.0,0.0,126.3474,92.4958,151.1401,47.6783,0.0,158.7686,86.2977,61.0282,0.0,0.0,0.0,0.0,64.2499,57.7059,107.0832,44.0231,42.2384,80.9073,74.3633,101.729,104.1087,116.0068,0.0,0.0,157.6503,115.4119,188.5854,59.4907,0.0,198.1039,107.6781,76.1481,0.0,0.0,0.0,0.0,0.0
45,41.4819,37.2569,69.1366,28.4228,27.2705,52.2365,48.0115,65.6797,67.2161,74.8979,0.0,0.0,101.7844,74.5139,121.7572,38.4092,0.0,127.9026,69.5207,49.1638,0.0,0.0,0.0,0.0,48.6535,43.6981,81.0892,33.3367,31.9852,61.2674,56.312,77.0348,78.8368,87.8467,0.0,0.0,119.3814,87.3962,142.8072,45.0496,0.0,150.0151,81.5397,57.6635,0.0,0.0,0.0,0.0,59.9962,53.8855,99.9937,41.1085,39.4419,75.5508,69.4401,94.994,97.2161,108.3265,0.0,0.0,147.2129,107.771,176.1,55.552,0.0,184.9883,100.5492,71.1066,0.0,0.0,0.0,0.0,0.0
46,38.2489,34.3532,63.7481,26.2076,25.1451,48.1653,44.2695,60.5607,61.9774,69.0605,0.0,0.0,93.8514,68.7063,112.2676,35.4156,0.0,117.9341,64.1023,45.332,0.0,0.0,0.0,0.0,45.7296,41.0719,76.216,31.3332,30.063,57.5854,52.9278,72.4052,74.0989,82.5673,0.0,0.0,112.2068,82.1439,134.2248,42.3422,0.0,140.9995,76.6394,54.198,0.0,0.0,0.0,0.0,54.5125,48.9603,90.8542,37.3512,35.8369,68.6454,63.0932,86.3115,88.3304,98.4253,0.0,0.0,133.7575,97.9206,160.0043,50.4745,0.0,168.0802,91.3589,64.6074,0.0,0.0,0.0,0.0,0.0
47,36.5255,32.8053,60.8758,25.0267,24.0121,45.9951,42.2749,57.832,59.1848,65.9488,0.0,0.0,89.6227,65.6106,107.2091,33.8199,0.0,112.6202,61.214,43.2895,0.0,0.0,0.0,0.0,43.0436,38.6595,71.7393,29.4928,28.2972,54.2031,49.819,68.1524,69.7466,77.7176,0.0,0.0,105.6162,77.3191,126.3409,39.8552,0.0,132.7178,72.1379,51.0146,0.0,0.0,0.0,0.0,49.6096,44.5568,82.6827,33.9918,32.6137,62.4714,57.4185,78.5486,80.386,89.5729,0.0,0.0,121.7273,89.1136,145.6134,45.9348,0.0,152.963,83.142,58.7966,0.0,0.0,0.0,0.0,0.0
48,35.951,32.2893,59.9184,24.6331,23.6345,45.2716,41.61,56.9224,58.254,64.9116,0.0,0.0,88.2131,64.5787,105.5229,33.288,0.0,110.849,60.2512,42.6086,0.0,0.0,0.0,0.0,41.6666,37.4228,69.4444,28.5493,27.3919,52.4691,48.2252,65.9721,67.5153,75.2314,0.0,0.0,102.2375,74.8456,122.2992,38.5802,0.0,128.4721,69.8302,49.3827,0.0,0.0,0.0,0.0,46.2271,41.5188,77.0452,31.6742,30.3901,58.212,53.5036,73.193,74.9051,83.4657,0.0,0.0,113.4277,83.0376,135.6852,42.8029,0.0,142.5337,77.4733,54.7877,0.0,0.0,0.0,0.0,0.0
49,35.3498,31.7494,58.9164,24.2212,23.2392,44.5146,40.9142,55.9706,57.2798,63.8261,0.0,0.0,86.738,63.4988,103.7583,32.7313,0.0,108.9953,59.2437,41.8961,0.0,0.0,0.0,0.0,41.1736,36.98,68.6227,28.2116,27.0678,51.8483,47.6547,65.1916,66.7165,74.3413,0.0,0.0,101.0279,73.96,120.8522,38.1237,0.0,126.952,69.0039,48.7984,0.0,0.0,0.0,0.0,44.4163,39.8924,74.0272,30.4334,29.1996,55.9317,51.4078,70.3258,71.9709,80.1961,0.0,0.0,108.9845,79.7849,130.3701,41.1262,0.0,136.9503,74.4385,52.6416,0.0,0.0,0.0,0.0,0.0
50,35.6571,32.0254,59.4285,24.4317,23.4412,44.9015,41.2698,56.4571,57.7777,64.3809,0.0,0.0,87.492,64.0507,104.6602,33.0158,0.0,109.9427,59.7587,42.2603,0.0,0.0,0.0,0.0,40.7996,36.6441,67.9994,27.9553,26.822,51.3773,47.2218,64.5994,66.1105,73.666,0.0,0.0,100.1102,73.2882,119.7544,37.7774,0.0,125.7988,68.3771,48.3551,0.0,0.0,0.0,0.0,43.5109,39.0792,72.5182,29.813,28.6044,54.7915,50.3599,68.8923,70.5038,78.5614,0.0,0.0,106.7629,78.1585,127.7126,40.2879,0.0,134.1587,72.9211,51.5685,0.0,0.0,0.0,0.0,0.0
51,36.7927,33.0453,61.3211,25.2098,24.1878,46.3315,42.5841,58.2551,59.6178,66.4312,0.0,0.0,90.2783,66.0905,107.9933,34.0673,0.0,113.4441,61.6618,43.6061,0.0,0.0,0.0,0.0,40.9526,36.7815,68.2544,28.0601,26.9226,51.57,47.3989,64.8416,66.3584,73.9422,0.0,0.0,100.4856,73.563,120.2035,37.9191,0.0,126.2706,68.6336,48.5364,0.0,0.0,0.0,0.0,42.8959,38.5269,71.4932,29.3916,28.2001,54.0171,49.6481,67.9185,69.5073,77.451,0.0,0.0,105.2539,77.0538,125.9075,39.7184,0.0,132.2624,71.8904,50.8396,0.0,0.0,0.0,0.0,0.0
52,39.7719,35.7211,66.2865,27.2511,26.1463,50.0831,46.0323,62.9722,64.4452,71.8104,0.0,0.0,97.5884,71.4421,116.7379,36.8258,0.0,122.63,66.6548,47.1371,0.0,0.0,0.0,0.0,41.7686,37.5144,69.6144,28.6192,27.459,52.5975,48.3433,66.1336,67.6806,75.4156,0.0,0.0,102.4878,75.0288,122.5986,38.6746,0.0,128.7866,70.0011,49.5035,0.0,0.0,0.0,0.0,42.8788,38.5115,71.4647,29.3799,28.1889,53.9956,49.6283,67.8915,69.4796,77.4201,0.0,0.0,105.212,77.0231,125.8573,39.7026,0.0,132.2097,71.8618,50.8194,0.0,0.0,0.0,0.0,0.0
53,44.568,40.0287,74.2801,30.5374,29.2994,56.1227,51.5834,70.5661,72.2167,80.4701,0.0,0.0,109.3568,80.0574,130.8154,41.2667,0.0,137.4181,74.6927,52.8214,0.0,0.0,0.0,0.0,44.1316,39.6367,73.5527,30.2383,29.0124,55.5731,51.0782,69.875,71.5095,79.682,0.0,0.0,108.2858,79.2734,129.5344,40.8626,0.0,136.0724,73.9613,52.3041,0.0,0.0,0.0,0.0,45.1509,40.5522,75.2515,30.9367,29.6825,56.8567,52.258,71.4889,73.1612,81.5225,0.0,0.0,110.7869,81.1044,132.5263,41.8064,0.0,139.2153,75.6696,53.5122,0.0,0.0,0.0,0.0,0.0
54,46.6789,41.9245,77.7981,31.9837,30.687,58.7808,54.0265,73.9082,75.6371,84.2813,0.0,0.0,114.5361,83.8491,137.0111,43.2212,0.0,143.9265,78.2303,55.3231,0.0,0.0,0.0,0.0,47.3616,42.5377,78.9359,32.4514,31.1358,59.6405,54.8166,74.9891,76.7433,85.5139,0.0,0.0,116.2112,85.0754,139.015,43.8533,0.0,146.0315,79.3745,56.1322,0.0,0.0,0.0,0.0,49.9684,44.879,83.2806,34.2376,32.8496,62.9231,57.8338,79.1166,80.9673,90.2207,0.0,0.0,122.6076,89.758,146.6664,46.267,0.0,154.0691,83.7433,59.2218,0.0,0.0,0.0,0.0,0.0
55,45.6101,40.9646,76.0168,31.2514,29.9844,57.4349,52.7895,72.216,73.9052,82.3516,0.0,0.0,111.9137,81.9292,133.8741,42.2316,0.0,140.6311,76.4391,54.0564,0.0,0.0,0.0,0.0,46.3246,41.6063,77.2076,31.7409,30.4541,58.3346,53.6164,73.3472,75.063,83.6416,0.0,0.0,113.6668,83.2127,135.9712,42.8931,0.0,142.8341,77.6365,54.9032,0.0,0.0,0.0,0.0,53.2654,47.8402,88.7757,36.4967,35.0171,67.075,61.6498,84.3369,86.3097,96.1737,0.0,0.0,130.6976,95.6805,156.3439,49.3198,0.0,164.2351,89.2689,63.1294,0.0,0.0,0.0,0.0,0.0
56,44.1405,39.6447,73.5675,30.2444,29.0183,55.5844,51.0886,69.8892,71.524,79.6982,0.0,0.0,108.3078,79.2895,129.5606,40.8709,0.0,136.1,73.9762,52.3147,0.0,0.0,0.0,0.0,46.0356,41.3468,76.726,31.5429,30.2641,57.9707,53.2819,72.8897,74.5947,83.1198,0.0,0.0,112.9577,82.6935,135.1229,42.6255,0.0,141.943,77.1522,54.5607,0.0,0.0,0.0,0.0,58.5612,52.5966,97.602,40.1253,38.4986,73.7438,67.7792,92.7219,94.8909,105.7355,0.0,0.0,143.6919,105.1933,171.888,54.2233,0.0,180.5637,98.1443,69.4059,0.0,0.0,0.0,0.0,0.0
57,43.5527,39.1168,72.5878,29.8417,28.6319,54.8441,50.4082,68.9584,70.5715,78.6368,0.0,0.0,106.8654,78.2335,127.8352,40.3266,0.0,134.2875,72.9911,51.618,0.0,0.0,0.0,0.0,45.6276,40.9803,76.046,31.2633,29.9959,57.4569,52.8097,72.2437,73.9336,82.3831,0.0,0.0,111.9566,81.9606,133.9254,42.2478,0.0,140.685,76.4684,54.0771,0.0,0.0,0.0,0.0,61.5679,55.2971,102.6131,42.1854,40.4752,77.5299,71.2591,97.4824,99.7627,111.1642,0.0,0.0,151.0693,110.5941,180.7131,57.0073,0.0,189.8342,103.1832,72.9693,0.0,0.0,0.0,0.0,0.0
58,43.1653,38.7688,71.9421,29.5762,28.3772,54.3563,49.9598,68.345,69.9437,77.9373,0.0,0.0,105.9148,77.5376,126.698,39.9678,0.0,133.0929,72.3418,51.1588,0.0,0.0,0.0,0.0,45.2026,40.5986,75.3376,30.9721,29.7165,56.9218,52.3178,71.5708,73.2449,81.6158,0.0,0.0,110.9137,81.1972,132.6779,41.8542,0.0,139.3746,75.7562,53.5734,0.0,0.0,0.0,0.0,64.7283,58.1356,107.8804,44.3508,42.5528,81.5096,74.917,102.4864,104.8837,116.8705,0.0,0.0,158.8239,116.2711,189.9894,59.9336,0.0,199.5788,108.4798,76.715,0.0,0.0,0.0,0.0,0.0
59,42.6843,38.3368,71.1405,29.2467,28.061,53.7506,49.4031,67.5835,69.1644,77.0689,0.0,0.0,104.7347,76.6737,125.2864,39.5225,0.0,131.61,71.5357,50.5888,0.0,0.0,0.0,0.0,44.6586,40.11,74.431,30.5994,29.3589,56.2367,51.6882,70.7094,72.3635,80.6336,0.0,0.0,109.5789,80.2201,131.0812,41.3505,0.0,137.6973,74.8445,52.9287,0.0,0.0,0.0,0.0,67.1199,60.2836,111.8665,45.9896,44.1251,84.5214,77.6851,106.2732,108.7591,121.1887,0.0,0.0,164.6923,120.5672,197.0093,62.1481,0.0,206.953,112.488,79.5495,0.0,0.0,0.0,0.0,0.0
60,42.3236,38.0129,70.5393,28.9995,27.8238,53.2964,48.9857,67.0124,68.5799,76.4176,0.0,0.0,103.8496,76.0257,124.2276,39.1885,0.0,130.4978,70.9312,50.1613,0.0,0.0,0.0,0.0,44.3186,39.8047,73.8643,30.3664,29.1354,55.8086,51.2947,70.1711,71.8125,80.0197,0.0,0.0,108.7447,79.6093,130.0833,41.0357,0.0,136.649,74.2747,52.5257,0.0,0.0,0.0,0.0,67.8032,60.8973,113.0054,46.4578,44.5743,85.3818,78.476,107.3551,109.8663,122.4225,0.0,0.0,166.369,121.7947,199.015,62.7808,0.0,209.0599,113.6332,80.3594,0.0,0.0,0.0,0.0,0.0
61,42.0698,37.7849,70.1163,28.8256,27.657,52.9767,48.6919,66.6105,68.1686,75.9593,0.0,0.0,103.2267,75.5698,123.4826,38.9535,0.0,129.7151,70.5058,49.8605,0.0,0.0,0.0,0.0,43.7576,39.3008,72.9293,29.9821,28.7666,55.1022,50.6454,69.2829,70.9035,79.0068,0.0,0.0,107.3682,78.6016,128.4366,40.5163,0.0,134.9193,73.3345,51.8609,0.0,0.0,0.0,0.0,68.8453,61.8333,114.7422,47.1718,45.2594,86.6941,79.6821,109.0051,111.5549,124.304,0.0,0.0,168.926,123.6666,202.0737,63.7457,0.0,212.273,115.3796,81.5944,0.0,0.0,0.0,0.0,0.0
62,41.7892,37.5329,69.6487,28.6333,27.4725,52.6235,48.3671,66.1663,67.714,75.4527,0.0,0.0,102.5383,75.0658,122.6591,38.6937,0.0,128.8501,70.0356,49.528,0.0,0.0,0.0,0.0,43.5706,39.1329,72.6177,29.8539,28.6436,54.8667,50.4289,68.9868,70.6005,78.6691,0.0,0.0,106.9093,78.2657,127.8878,40.3431,0.0,134.3427,73.0211,51.6392,0.0,0.0,0.0,0.0,68.8453,61.8333,114.7422,47.1718,45.2594,86.6941,79.6821,109.0051,111.5549,124.304,0.0,0.0,168.926,123.6666,202.0737,63.7457,0.0,212.273,115.3796,81.5944,0.0,0.0,0.0,0.0,0.0
63,41.6823,37.4369,69.4706,28.5601,27.4023,52.4889,48.2434,65.997,67.5408,75.2598,0.0,0.0,102.2761,74.8738,122.3454,38.5948,0.0,128.5205,69.8565,49.4013,0.0,0.0,0.0,0.0,43.2816,38.8733,72.136,29.6559,28.4536,54.5028,50.0944,68.5292,70.1322,78.1473,0.0,0.0,106.2002,77.7466,127.0395,40.0756,0.0,133.4516,72.5368,51.2967,0.0,0.0,0.0,0.0,67.6153,60.7286,112.6922,46.329,44.4508,85.1452,78.2585,107.0576,109.5618,122.0832,0.0,0.0,165.9079,121.4571,198.4635,62.6068,0.0,208.4805,113.3183,80.1367,0.0,0.0,0.0,0.0,0.0
64,43.2588,38.8528,72.098,29.6403,28.4386,54.474,50.068,68.4931,70.0952,78.1061,0.0,0.0,106.1442,77.7056,126.9725,40.0544,0.0,133.3812,72.4985,51.2697,0.0,0.0,0.0,0.0,41.1226,36.9342,68.5377,28.1766,27.0343,51.784,47.5956,65.1108,66.6339,74.2492,0.0,0.0,100.9027,73.8684,120.7025,38.0765,0.0,126.7947,68.9185,48.7379,0.0,0.0,0.0,0.0,66.2999,59.5471,110.4998,45.4277,43.586,83.4888,76.736,104.9748,107.4304,119.7082,0.0,0.0,162.6803,119.0943,194.6025,61.3888,0.0,204.4247,111.1137,78.5777,0.0,0.0,0.0,0.0,0.0
65,46.7724,42.0085,77.954,32.0477,30.7485,58.8986,54.1347,74.0563,75.7886,84.4501,0.0,0.0,114.7656,84.0171,137.2856,43.3078,0.0,144.2149,78.3871,55.4339,0.0,0.0,0.0,0.0,51.3225,46.0952,85.5375,35.1654,33.7398,64.6284,59.4011,81.2607,83.1615,92.6657,0.0,0.0,125.9303,92.1905,150.6411,47.5209,0.0,158.2445,86.0127,60.8267,0.0,0.0,0.0,0.0,70.6049,63.4136,117.6748,48.3774,46.4162,88.9098,81.7186,111.791,114.406,127.481,0.0,0.0,173.2434,126.8273,207.2384,65.3749,0.0,217.6984,118.3285,83.6798,0.0,0.0,0.0,0.0,0.0
66,45.717,41.0606,76.195,31.3246,30.0547,57.5695,52.9132,72.3852,74.0784,82.5445,0.0,0.0,112.1759,82.1212,134.1878,42.3305,0.0,140.9607,76.6183,54.1831,0.0,0.0,0.0,0.0,51.5605,46.309,85.9342,35.3285,33.8963,64.9281,59.6765,81.6375,83.5471,93.0954,0.0,0.0,126.5142,92.618,151.3397,47.7412,0.0,158.9783,86.4116,61.1088,0.0,0.0,0.0,0.0,68.3328,61.373,113.888,46.8206,44.9225,86.0487,79.0889,108.1936,110.7245,123.3787,0.0,0.0,167.6685,122.746,200.5694,63.2711,0.0,210.6928,114.5207,80.987,0.0,0.0,0.0,0.0,0.0
67,44.2073,39.7047,73.6789,30.2902,29.0622,55.6685,51.1659,69.9949,71.6322,79.8188,0.0,0.0,108.4717,79.4095,129.7567,40.9327,0.0,136.3059,74.0882,52.3939,0.0,0.0,0.0,0.0,50.8295,45.6524,84.7159,34.8276,33.4157,64.0076,58.8305,80.4801,82.3627,91.7755,0.0,0.0,124.7206,91.3049,149.1941,47.0644,0.0,156.7244,85.1865,60.2424,0.0,0.0,0.0,0.0,65.1382,58.5038,108.5637,44.6318,42.8224,82.0259,75.3915,103.1356,105.5481,117.6107,0.0,0.0,159.83,117.0076,191.1928,60.3132,0.0,200.8429,109.1669,77.2009,0.0,0.0,0.0,0.0,0.0
68,43.192,38.7928,71.9866,29.5945,28.3947,54.3899,49.9907,68.3873,69.987,77.9855,0.0,0.0,105.9803,77.5856,126.7765,39.9926,0.0,133.1753,72.3866,51.1905,0.0,0.0,0.0,0.0,49.5885,44.5379,82.6476,33.9773,32.5999,62.4448,57.3941,78.5152,80.3518,89.5349,0.0,0.0,121.6756,89.0757,145.5516,45.9153,0.0,152.898,83.1067,58.7716,0.0,0.0,0.0,0.0,61.4995,55.2357,102.4992,42.1386,40.4302,77.4438,71.18,97.3742,99.652,111.0408,0.0,0.0,150.9016,110.4714,180.5125,56.944,0.0,189.6235,103.0686,72.8883,0.0,0.0,0.0,0.0,0.0
69,41.1346,36.945,68.5576,28.1848,27.0422,51.7991,47.6095,65.1298,66.6533,74.2708,0.0,0.0,100.9321,73.8899,120.7376,38.0876,0.0,126.8316,68.9385,48.7521,0.0,0.0,0.0,0.0,47.9226,43.0416,79.8709,32.8358,31.5046,60.3469,55.4659,75.8774,77.6523,86.5268,0.0,0.0,117.5878,86.0831,140.6616,44.3727,0.0,147.7612,80.3147,56.7971,0.0,0.0,0.0,0.0,57.9633,52.0596,96.6055,39.7156,38.1055,72.9908,67.0872,91.7752,93.922,104.656,0.0,0.0,142.2248,104.1193,170.133,53.6697,0.0,178.7202,97.1422,68.6972,0.0,0.0,0.0,0.0,0.0
70,38.4493,34.5332,64.0821,26.3449,25.2768,48.4176,44.5015,60.878,62.3021,69.4223,0.0,0.0,94.3431,69.0663,112.8558,35.6012,0.0,118.552,64.4381,45.5695,0.0,0.0,0.0,0.0,45.9166,41.2399,76.5276,31.4614,30.1859,57.8209,53.1442,72.7012,74.4019,82.9049,0.0,0.0,112.6657,82.4798,134.7737,42.5153,0.0,141.5761,76.9528,54.4196,0.0,0.0,0.0,0.0,53.5729,48.1164,89.2882,36.7074,35.2192,67.4622,62.0057,84.8238,86.808,96.7289,0.0,0.0,131.4521,96.2328,157.2464,49.6046,0.0,165.1832,89.7842,63.4938,0.0,0.0,0.0,0.0,0.0
71,36.6591,32.9253,61.0985,25.1183,24.1,46.1633,42.4295,58.0435,59.4013,66.19,0.0,0.0,89.9505,65.8506,107.6012,33.9436,0.0,113.0322,61.4379,43.4478,0.0,0.0,0.0,0.0,43.6046,39.1634,72.6743,29.8772,28.666,54.9095,50.4683,69.0406,70.6556,78.7305,0.0,0.0,106.9928,78.3268,127.9876,40.3746,0.0,134.4475,73.0781,51.6795,0.0,0.0,0.0,0.0,49.5242,44.4801,82.5403,33.9332,32.5576,62.3638,57.3197,78.4133,80.2475,89.4187,0.0,0.0,121.5177,88.9601,145.3627,45.8557,0.0,152.6996,82.9989,58.6953,0.0,0.0,0.0,0.0,0.0
72,35.9109,32.2533,59.8516,24.6056,23.6081,45.2212,41.5636,56.859,58.189,64.8392,0.0,0.0,88.1148,64.5067,105.4052,33.2509,0.0,110.7254,60.1841,42.5611,0.0,0.0,0.0,0.0,42.0576,37.774,70.096,28.8173,27.649,52.9614,48.6778,66.5912,68.1489,75.9374,0.0,0.0,103.1969,75.5479,123.4469,38.9422,0.0,129.6776,70.4854,49.8461,0.0,0.0,0.0,0.0,46.0392,41.35,76.732,31.5454,30.2665,57.9753,53.2861,72.8954,74.6006,83.1264,0.0,0.0,112.9666,82.7001,135.1337,42.6289,0.0,141.9543,77.1583,54.565,0.0,0.0,0.0,0.0,0.0
73,35.4033,31.7974,59.0054,24.2578,23.2744,44.5819,40.976,56.0552,57.3664,63.9226,0.0,0.0,86.8691,63.5948,103.9151,32.7808,0.0,109.1601,59.3333,41.9594,0.0,0.0,0.0,0.0,41.4286,37.209,69.0477,28.3863,27.2355,52.1694,47.9498,65.5953,67.1297,74.8017,0.0,0.0,101.6535,74.4181,121.6007,38.3598,0.0,127.7382,69.4313,49.1006,0.0,0.0,0.0,0.0,44.2626,39.7543,73.771,30.3281,29.0985,55.7381,51.2298,70.0824,71.7218,79.9185,0.0,0.0,108.6072,79.5087,129.9189,40.9839,0.0,136.4763,74.1808,52.4593,0.0,0.0,0.0,0.0,0.0
74,35.6838,32.0494,59.473,24.45,23.4588,44.9352,41.3007,56.4994,57.821,64.4291,0.0,0.0,87.5575,64.0987,104.7386,33.0406,0.0,110.0251,59.8034,42.2919,0.0,0.0,0.0,0.0,41.1906,36.9953,68.651,28.2232,27.079,51.8697,47.6743,65.2185,66.7441,74.372,0.0,0.0,101.0696,73.9906,120.9021,38.1395,0.0,127.0044,69.0324,48.8185,0.0,0.0,0.0,0.0,42.8276,38.4655,71.3793,29.3448,28.1552,53.931,49.569,67.8103,69.3966,77.3276,0.0,0.0,105.0862,76.931,125.7069,39.6552,0.0,132.0517,71.7759,50.7586,0.0,0.0,0.0,0.0,0.0
75,36.1514,32.4693,60.2524,24.7704,23.7662,45.524,41.8419,57.2397,58.5787,65.2734,0.0,0.0,88.7048,64.9386,106.1111,33.4735,0.0,111.4668,60.5871,42.8461,0.0,0.0,0.0,0.0,41.0376,36.8579,68.396,28.1184,26.9784,51.677,47.4972,64.9762,66.4961,74.0957,0.0,0.0,100.6942,73.7157,120.453,37.9978,0.0,126.5327,68.776,48.6372,0.0,0.0,0.0,0.0,41.9393,37.6677,69.8988,28.7362,27.5712,52.8124,48.5408,66.4038,67.9571,75.7237,0.0,0.0,102.9065,75.3353,123.0995,38.8326,0.0,129.3127,70.2871,49.7058,0.0,0.0,0.0,0.0,0.0
76,37.8481,33.9932,63.0802,25.933,24.8816,47.6606,43.8057,59.9262,61.3279,68.3368,0.0,0.0,92.868,67.9864,111.0912,35.0445,0.0,116.6983,63.4306,44.857,0.0,0.0,0.0,0.0,41.4966,37.2701,69.161,28.4329,27.2802,52.255,48.0285,65.703,67.2399,74.9244,0.0,0.0,101.8204,74.5402,121.8003,38.4228,0.0,127.9479,69.5453,49.1812,0.0,0.0,0.0,0.0,41.7855,37.5296,69.6425,28.6308,27.4701,52.6188,48.3629,66.1604,67.708,75.4461,0.0,0.0,102.5293,75.0592,122.6482,38.6903,0.0,128.8387,70.0294,49.5236,0.0,0.0,0.0,0.0,0.0
77,40.2662,36.165,67.1103,27.5898,26.4713,50.7056,46.6044,63.7548,65.2462,72.7029,0.0,0.0,98.8013,72.33,118.1888,37.2835,0.0,124.1541,67.4832,47.7229,0.0,0.0,0.0,0.0,42.4486,38.1251,70.7477,29.0852,27.906,53.4538,49.1303,67.2103,68.7825,76.6433,0.0,0.0,104.1563,76.2503,124.5945,39.3043,0.0,130.8832,71.1407,50.3095,0.0,0.0,0.0,0.0,42.7251,38.3735,71.2085,29.2746,28.0878,53.802,49.4503,67.6481,69.2305,77.1425,0.0,0.0,104.8347,76.7469,125.406,39.5603,0.0,131.7357,71.6041,50.6371,0.0,0.0,0.0,0.0,0.0
